        1967, 1.64649033e-01, 2.44910947e-02, 1.09478346e-01, 2.98363032e-01, 6.16679719e-02, -1.10675725e-01, 2.44910947e-02, 1.09478346e-01, 1.64649033e-01, 6.72281231e+00, 0.00000000e+00, 0.00000000e+00, -2.52948930e+240,            inf, 0.00000000e+00, -5.80861098e+00, -5.11687123e+00, -5.04262849e+00, -4.87542405e+00, -4.97801442e+00, -8.3000247453, -3.2823096815, 10.0000000000, 17.5667782896, 162.0982512328
	3059, 3.04865904e-01, 2.68890987e-02, 1.08189280e-01, 5.42427155e-01, 1.22837313e-02, -1.16772740e-01, 2.15643597e-02, 1.08189280e-01, 3.05288751e-01, 1.13378997e+01, 1.00000000e+00, 0.00000000e+00, -4.51530028e+198,            inf, 0.00000000e+00, -6.23618539e+00, -5.39979907e+00, -5.21331068e+00, -5.11357214e+00, -5.32919959e+00, -9.2208478576, -3.5651569141, 10.0000000000, 4.0040000000, 200.0854356551
        6802, 5.07695647e-01, 3.41631183e-02, 1.11929140e-01, 8.94349788e-01, -5.04745016e-02, -1.10846078e-01, 1.32742642e-02, 1.11929140e-01, 5.08670603e-01, 1.48609282e+01, 2.35481000e+00, 0.00000000e+00, -2.87324400e-78, 0.00000000e+00, 0.00000000e+00, -6.30222822e+00, -5.46194406e+00, -5.50718031e+00, -5.08815302e+00, -5.35534324e+00, -9.1678405226, -3.9485544879, 10.0000000000, 5.0050000000, 1432.2740606099
        3630, 6.09831632e-01, 4.20967271e-02, 1.14429013e-01, 1.07209014e+00, -8.53999228e-02, -1.08203628e-01, 1.01229134e-02, 1.14429013e-01, 6.11199051e-01, 1.44864381e+01, 3.00000000e+00, 0.00000000e+00, -2.13903458e+240,            inf, 0.00000000e+00, -6.38024393e+00, -5.35545301e+00, -5.43574899e+00, -5.17849326e+00, -5.28999636e+00, -9.2010087297, -3.4614129285, 10.0000000000, 4.0006290495, 1444.5761765285
        2240, 7.33289942e-01, 5.98606660e-02, 1.19517918e-01, 1.26436327e+00, -1.12401107e-01, -1.11669410e-01, 8.56312782e-03, 1.19517918e-01, 7.35679353e-01, 1.22499463e+01, 4.00000000e+00, 0.00000000e+00, -2.56467564e+240,            inf, 0.00000000e+00, -6.04983407e+00, -5.26242377e+00, -5.26256039e+00, -5.04415898e+00, -5.14191875e+00, -8.8168177345, -3.7366862070, 10.0000000000, 13.4571950939, 192.9574867189
        5999, 8.18633403e-01, 8.03236197e-02, 1.26461155e-01, 1.37283770e+00, -1.10015016e-01, -1.18454305e-01, 8.66936182e-03, 1.26461155e-01, 8.22518921e-01, 1.01916896e+01, 5.00000000e+00, 0.00000000e+00, -4.50817676e+198,            inf, 0.00000000e+00, -6.17970351e+00, -5.48673742e+00, -5.38364196e+00, -5.06954023e+00, -5.32705298e+00, -8.9577509242, -4.1247752214, 10.0000000000, 8.1404674214, 418.6836432059
        4999, 8.85173619e-01, 1.02197600e-01, 1.34013727e-01, 1.44491248e+00, -9.80284047e-02, -1.27346798e-01, 9.11191307e-03, 1.34013727e-01, 8.91007103e-01, 8.66139338e+00, 6.00000000e+00, 0.00000000e+00, -4.41767902e+198,            inf, 0.00000000e+00, -6.37923964e+00, -5.61898404e+00, -5.46054784e+00, -5.13024098e+00, -5.48082542e+00, -8.9832418079, -4.4120561221, 10.0000000000, 4.0040000000, 351.6196930572
        4999, 9.88060521e-01, 1.49878826e-01, 1.53474640e-01, 1.53072904e+00, -4.86006526e-02, -1.48504804e-01, 1.09087688e-02, 1.53474640e-01, 9.99303885e-01, 6.59239566e+00, 8.00000000e+00, 0.00000000e+00, -4.10521314e+198,            inf, 0.00000000e+00, -6.06858199e+00, -5.36576140e+00, -5.22260134e+00, -5.16686415e+00, -5.30637642e+00, -8.3411824888, -3.2481177460, 10.0000000000, 4.2041816981, 342.1353411469
        5999, 1.03175139e+00, 1.96665581e-01, 1.76024249e-01, 1.51228158e+00, 9.81571395e-03, -1.80076759e-01, 1.45160405e-02, 1.76024249e-01, 1.05022739e+00, 5.24622246e+00, 1.00000000e+01, 0.00000000e+00, -4.03784364e+198,            inf, 0.00000000e+00, -6.32322143e+00, -5.40407636e+00, -5.18884294e+00, -5.39561654e+00, -5.33899242e+00, -8.1360051328, -3.2091289243, 10.0000000000, 4.2618170638, 748.4033319479
        5999, 1.04039458e+00, 2.42638451e-01, 2.03887651e-01, 1.46354302e+00, 3.87474712e-03, -2.14708609e-01, 2.10260216e-02, 2.03887651e-01, 1.06810684e+00, 4.28783888e+00, 1.20000000e+01, 0.00000000e+00, -3.98086190e+198,            inf, 0.00000000e+00, -6.10780845e+00, -5.07682991e+00, -4.98702199e+00, -4.97247918e+00, -4.98220406e+00, -7.5796033455, -2.4728428378, 10.0000000000, 4.0040000000, 403.4418227457
        3008, -1.21881523e-01, 2.65052335e-02, 1.21898851e-01, -2.02856702e-01, 1.71862938e-01, -7.73143844e-02, 2.22354834e-02, 1.21898851e-01, -1.22732295e-01, -4.59839462e+00, -2.00000000e+00, 0.00000000e+00, -4.66317924e+198,            inf, 0.00000000e+00, -5.86248674e+00, -5.35844836e+00, -5.09230904e+00, -4.83609947e+00, -5.13817152e+00, -8.4919088861, -3.5851669510, 10.0000000000, 16.3805523794, 211.3395755541
