        5515, 1.54677271e-01, 1.95074617e-02, 1.13238855e-01, 2.74078795e-01, 8.02980717e-02, -1.01371035e-01, 1.95074617e-02, 1.13238855e-01, 1.54677271e-01, 7.92913364e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -8.01891175e+00, -7.65333130e+00, -7.44633391e+00, -7.15320146e+00, -7.44166831e+00, -10.1176379311, -4.2690713365, 10.0000000000, 4.0245144022, 1755.5387143095
        3142, 2.96949756e-01, 2.17948128e-02, 1.11799248e-01, 5.22371056e-01, 3.05816837e-02, -1.08107472e-01, 1.66090055e-02, 1.11799248e-01, 2.97284901e-01, 1.36247904e+01, 1.00000000e+00, 0.00000000e+00, -7.70970421e+231,            inf, 0.00000000e+00, -7.66526772e+00, -7.21010298e+00, -7.19107701e+00, -7.15460739e+00, -7.12498792e+00, -9.6972678412, -3.9227796537, 10.0000000000, 4.0463680532, 211.4925874086
        3376, 5.01366686e-01, 2.91266327e-02, 1.15395731e-01, 8.76392766e-01, -3.37558743e-02, -1.02888774e-01, 8.50207357e-03, 1.15395731e-01, 5.02140049e-01, 1.72133419e+01, 2.35481000e+00, 0.00000000e+00, -1.65010404e-78, 0.00000000e+00, 0.00000000e+00, -7.70531633e+00, -7.29927073e+00, -7.19447485e+00, -7.07951736e+00, -7.13809171e+00, -9.7638266458, -3.8678084107, 10.0000000000, 5.2693789915, 1061.3618508577
        2918, 5.93882272e-01, 3.67818226e-02, 1.18351166e-01, 1.03109838e+00, -5.99221943e-02, -1.00465439e-01, 5.65001783e-03, 1.18351166e-01, 5.94993389e-01, 1.61460806e+01, 3.00000000e+00, 0.00000000e+00, -7.47792998e+231,            inf, 0.00000000e+00, -7.66721112e+00, -7.17917216e+00, -7.27561677e+00, -7.15639741e+00, -7.13158587e+00, -9.6269994335, -3.8150838393, 10.0000000000, 4.0265520783, 198.0714322630
        3999, 6.78511805e-01, 5.31121011e-02, 1.25147414e-01, 1.12827052e+00, -5.11920352e-02, -1.05418712e-01, 5.65213177e-03, 1.25147414e-01, 6.80563897e-01, 1.27750887e+01, 4.00000000e+00, 0.00000000e+00, -6.16955740e+254,            inf, 0.00000000e+00, -7.68998318e+00, -7.30425520e+00, -7.19282161e+00, -7.03397098e+00, -7.17685603e+00, -9.4247831786, -3.8449842825, 10.0000000000, 4.0127766359, 317.3283175397
        7999, 7.32233547e-01, 7.29808922e-02, 1.32217766e-01, 1.14667849e+00, -2.36707239e-02, -1.21057379e-01, 8.88481922e-03, 1.32217766e-01, 7.35807881e-01, 1.00332227e+01, 5.00000000e+00, 0.00000000e+00, -3.90093242e+212,            inf, 0.00000000e+00, -7.30517153e+00, -7.04367093e+00, -6.87229688e+00, -6.65339592e+00, -6.82503019e+00, -8.8502616119, -3.9492940500, 10.0000000000, 4.0063903378, 1141.3936361176
        4999, 7.87028082e-01, 9.57777030e-02, 1.37427513e-01, 1.19050857e+00, -1.53031009e-02, -1.42320920e-01, 1.29861868e-02, 1.37427513e-01, 7.92728156e-01, 8.21723696e+00, 6.00000000e+00, 0.00000000e+00, -7.07164357e+231,            inf, 0.00000000e+00, -7.15457469e+00, -6.82592041e+00, -6.84053044e+00, -6.60442481e+00, -6.66226898e+00, -8.6808887877, -3.6283333691, 10.0000000000, 4.0042350117, 346.3394297463
        4999, 7.92434181e-01, 1.33477428e-01, 1.52116694e-01, 1.11899756e+00, 5.68691515e-02, -1.82758873e-01, 2.18929131e-02, 1.52116694e-01, 8.03298734e-01, 5.93684033e+00, 8.00000000e+00, 0.00000000e+00, -6.75595128e+231,            inf, 0.00000000e+00, -6.64745373e+00, -6.57556112e+00, -6.29003663e+00, -6.03028853e+00, -6.17796428e+00, -8.1947069184, -2.9059703342, 10.0000000000, 5.6461967031, 341.7310882562
        7278, 7.99649187e-01, 1.74905736e-01, 1.79481481e-01, 1.11367606e+00, -4.88195443e-02, -1.98764304e-01, 3.33909011e-02, 1.79481481e-01, 8.17872782e-01, 4.57188657e+00, 1.00000000e+01, 0.00000000e+00, -3.47765128e+212,            inf, 0.00000000e+00, -7.33574161e+00, -6.78291592e+00, -6.79695685e+00, -6.78611274e+00, -6.79595497e+00, -8.7021961796, -3.4460120625, 10.0000000000, 4.0040000000, 1317.3643836339
        4595, 8.76223700e-01, 2.24036739e-01, 2.04617930e-01, 1.21187671e+00, -1.61514532e-01, -2.24052245e-01, 3.69638479e-02, 2.04617930e-01, 9.03655968e-01, 3.91107148e+00, 1.20000000e+01, 0.00000000e+00, -6.51885164e+231,            inf, 0.00000000e+00, -7.56165665e+00, -6.75943580e+00, -6.74778521e+00, -6.81655666e+00, -6.89639978e+00, -8.9930343188, -3.5722882648, 10.0000000000, 4.0485559752, 306.0219684745
        4999, -1.40815309e-01, 2.22060692e-02, 1.26201288e-01, -2.44896175e-01, 1.97229784e-01, -6.66687532e-02, 1.72781585e-02, 1.26201288e-01, -1.41504509e-01, -6.34129829e+00, -2.00000000e+00, 0.00000000e+00, -7.60018123e+231,            inf, 0.00000000e+00, -7.96630565e+00, -7.54491469e+00, -7.31938707e+00, -7.14244903e+00, -7.39685152e+00, -9.9586337051, -4.2031172952, 10.0000000000, 4.1470879330, 350.1013049033
