X,Baseline,Min,Max
8.095960879472841043e-08,-8.900543212890625000e+00,-9.179554939270019531e+00,-1.069420576095581055e+00
3.318793062589975307e-07,-8.928030967712402344e+00,-9.206306457519531250e+00,-1.076327443122863770e+00
7.653416673747415189e-07,-8.956058502197265625e+00,-9.228582382202148438e+00,-1.079852104187011719e+00
1.394652599628898315e-06,-8.984663009643554688e+00,-9.251576423645019531e+00,-1.084877252578735352e+00
2.233878831248148344e-06,-9.013898849487304688e+00,-9.275669097900390625e+00,-1.091392278671264648e+00
3.297886223663226701e-06,-9.043761253356933594e+00,-9.300966262817382812e+00,-1.099133968353271484e+00
4.602382432494778186e-06,-9.074234008789062500e+00,-9.327488899230957031e+00,-1.107882022857666016e+00
6.163956186355790123e-06,-9.105303764343261719e+00,-9.355211257934570312e+00,-1.117475628852844238e+00
8.000125490070786327e-06,-9.136961936950683594e+00,-9.384086608886718750e+00,-1.127799987792968750e+00
1.012937900668475777e-05,-9.169204711914062500e+00,-9.414057731628417969e+00,-1.138772368431091309e+00
1.257123221876099706e-05,-9.202025413513183594e+00,-9.445066452026367188e+00,-1.150331974029541016e+00
1.534626971988473088e-05,-9.235420227050781250e+00,-9.477056503295898438e+00,-1.162432909011840820e+00
1.847620296757668257e-05,-9.269383430480957031e+00,-9.509973526000976562e+00,-1.175040364265441895e+00
2.198392030550166965e-05,-9.303907394409179688e+00,-9.543770790100097656e+00,-1.188126325607299805e+00
2.589354880910832435e-05,-9.338984489440917969e+00,-9.578405380249023438e+00,-1.201668262481689453e+00
3.023051613126881421e-05,-9.374604225158691406e+00,-9.613834381103515625e+00,-1.215646743774414062e+00
3.502159961499273777e-05,-9.410757064819335938e+00,-9.650017738342285156e+00,-1.230045914649963379e+00
4.029500269098207355e-05,-9.447435379028320312e+00,-9.686916351318359375e+00,-1.244850993156433105e+00
4.608041490428149700e-05,-9.484638214111328125e+00,-9.724490165710449219e+00,-1.260048270225524902e+00
5.240907921688631177e-05,-9.522343635559082031e+00,-9.762697219848632812e+00,-1.275623917579650879e+00
5.931387204327620566e-05,-9.560518264770507812e+00,-9.801495552062988281e+00,-1.291564345359802246e+00
6.682935782009735703e-05,-9.599129676818847656e+00,-9.840839385986328125e+00,-1.307854413986206055e+00
7.499189086956903338e-05,-9.638150215148925781e+00,-9.880682945251464844e+00,-1.324477553367614746e+00
8.383968088310211897e-05,-9.677549362182617188e+00,-9.920974731445312500e+00,-1.341415882110595703e+00
9.341284749098122120e-05,-9.717301368713378906e+00,-9.961663246154785156e+00,-1.358651995658874512e+00
1.037535475916229188e-04,-9.757373809814453125e+00,-1.000269603729248047e+01,-1.376171708106994629e+00
1.149060481111519039e-04,-9.797730445861816406e+00,-1.004401493072509766e+01,-1.394008398056030273e+00
1.269167696591466665e-04,-9.838332176208496094e+00,-1.008554172515869141e+01,-1.412142992019653320e+00
1.398344320477917790e-04,-9.879136085510253906e+00,-1.012718009948730469e+01,-1.430510759353637695e+00
1.537101343274116516e-04,-9.920091629028320312e+00,-1.016884517669677734e+01,-1.449054718017578125e+00
1.685974275460466743e-04,-9.961153030395507812e+00,-1.021047210693359375e+01,-1.467746019363403320e+00
1.845523947849869728e-04,-1.000227451324462891e+01,-1.025201702117919922e+01,-1.486580014228820801e+00
2.016337675740942359e-04,-1.004340267181396484e+01,-1.029344463348388672e+01,-1.505564212799072266e+00
2.199030859628692269e-04,-1.008446788787841797e+01,-1.033471298217773438e+01,-1.524704575538635254e+00
2.394246257608756423e-04,-1.012539100646972656e+01,-1.037577724456787109e+01,-1.544005632400512695e+00
2.602657186798751354e-04,-1.016609382629394531e+01,-1.041658020019531250e+01,-1.563467860221862793e+00
