X,Baseline,Min,Max
2.934575378894805908e-01,-1.223958611488342285e+00,-1.260206580162048340e+00,-5.020359158515930176e-01
3.040743172168731689e-01,-1.182404279708862305e+00,-1.218387603759765625e+00,-5.016733407974243164e-01
3.148828744888305664e-01,-1.141833066940307617e+00,-1.177587032318115234e+00,-5.013137459754943848e-01
3.258751332759857178e-01,-1.102219343185424805e+00,-1.137782573699951172e+00,-5.009479522705078125e-01
3.370423913002014160e-01,-1.063546776771545410e+00,-1.098952174186706543e+00,-5.005667805671691895e-01
3.483752608299255371e-01,-1.025792241096496582e+00,-1.061076521873474121e+00,-5.001860857009887695e-01
3.598636388778686523e-01,-9.889392852783203125e-01,-1.024135708808898926e+00,-4.750035405158996582e-01
3.714968264102935791e-01,-9.529685974121093750e-01,-9.881123304367065430e-01,-4.485647082328796387e-01
3.832635283470153809e-01,-9.178639650344848633e-01,-9.529882669448852539e-01,-4.260599315166473389e-01
3.951519131660461426e-01,-8.836088776588439941e-01,-9.187471270561218262e-01,-4.072270393371582031e-01
4.071495532989501953e-01,-8.501870036125183105e-01,-8.853721022605895996e-01,-3.916419744491577148e-01
4.192436039447784424e-01,-8.175836801528930664e-01,-8.528475761413574219e-01,-3.788005709648132324e-01
4.314208328723907471e-01,-7.857826948165893555e-01,-8.211572170257568359e-01,-3.681918680667877197e-01
4.436675012111663818e-01,-7.547709345817565918e-01,-7.902857661247253418e-01,-3.593514263629913330e-01
4.559697508811950684e-01,-7.245318293571472168e-01,-7.602172493934631348e-01,-3.518997132778167725e-01
4.683133065700531006e-01,-6.950533986091613770e-01,-7.309362292289733887e-01,-3.455495834350585938e-01
4.806838035583496094e-01,-6.663199067115783691e-01,-7.024271488189697266e-01,-3.345543146133422852e-01
4.930667281150817871e-01,-6.383166313171386719e-01,-6.746742725372314453e-01,-3.252224028110504150e-01
5.054475069046020508e-01,-6.110348105430603027e-01,-6.476621627807617188e-01,-3.173799514770507812e-01
5.178116559982299805e-01,-5.844560861587524414e-01,-6.213751435279846191e-01,-3.107195794582366943e-01
5.301446914672851562e-01,-5.585740208625793457e-01,-5.957976579666137695e-01,-3.050096035003662109e-01
5.424322485923767090e-01,-5.333727002143859863e-01,-5.709144473075866699e-01,-3.000864982604980469e-01
5.546602606773376465e-01,-5.088403820991516113e-01,-5.467100143432617188e-01,-2.958171963691711426e-01
5.668149590492248535e-01,-4.849743247032165527e-01,-5.231695175170898438e-01,-2.920904159545898438e-01
5.788828134536743164e-01,-4.617580473423004150e-01,-5.002779364585876465e-01,-2.888189554214477539e-01
5.908507704734802246e-01,-4.391844570636749268e-01,-4.933260977268218994e-01,-2.859297096729278564e-01
6.027061343193054199e-01,-4.172537922859191895e-01,-4.934568107128143311e-01,-2.833460271358489990e-01
6.144368052482604980e-01,-3.959523737430572510e-01,-4.935919642448425293e-01,-2.809880673885345459e-01
6.260311603546142578e-01,-3.752756714820861816e-01,-4.937517940998077393e-01,-2.788332104682922363e-01
6.374782323837280273e-01,-3.552272319793701172e-01,-4.939325749874114990e-01,-2.768317162990570068e-01
6.487675905227661133e-01,-3.357999920845031738e-01,-4.940900504589080811e-01,-2.749529778957366943e-01
6.598895192146301270e-01,-3.169896602630615234e-01,-4.942417144775390625e-01,-2.732072174549102783e-01
6.708348989486694336e-01,-2.987979352474212646e-01,-4.943542182445526123e-01,-2.715743184089660645e-01
6.815953850746154785e-01,-2.812262177467346191e-01,-4.944187998771667480e-01,-2.700680494308471680e-01
6.921632885932922363e-01,-2.642728090286254883e-01,-4.944372475147247314e-01,-2.642728090286254883e-01
7.025316357612609863e-01,-2.479343414306640625e-01,-4.944003522396087646e-01,-2.479343414306640625e-01
7.126942276954650879e-01,-2.322115749120712280e-01,-4.943027496337890625e-01,-2.322115749120712280e-01
7.226455211639404297e-01,-2.171060740947723389e-01,-4.941502511501312256e-01,-2.171060740947723389e-01
7.323806881904602051e-01,-2.026149332523345947e-01,-4.939500093460083008e-01,-2.026149332523345947e-01
7.418956160545349121e-01,-1.887352466583251953e-01,-4.937027692794799805e-01,-1.887352466583251953e-01
7.511869072914123535e-01,-1.754614412784576416e-01,-4.930951595306396484e-01,-1.754614412784576416e-01
7.602518200874328613e-01,-1.627866327762603760e-01,-4.926300346851348877e-01,-1.627866327762603760e-01
7.690882086753845215e-01,-1.507067829370498657e-01,-4.921075105667114258e-01,-1.507067829370498657e-01
7.776946425437927246e-01,-1.392129361629486084e-01,-4.915277659893035889e-01,-1.392129361629486084e-01
7.860702276229858398e-01,-1.282943189144134521e-01,-4.908885955810546875e-01,-1.282943189144134521e-01
7.942146658897399902e-01,-1.179395318031311035e-01,-4.902376830577850342e-01,-1.179395318031311035e-01
8.021282553672790527e-01,-1.081369444727897644e-01,-4.895426332950592041e-01,-1.081369444727897644e-01
8.098117709159851074e-01,-9.886860847473144531e-02,-4.888325631618499756e-01,-9.886860847473144531e-02
8.172663450241088867e-01,-9.011531621217727661e-02,-4.879899322986602783e-01,-9.011531621217727661e-02
8.244937658309936523e-01,-8.186475187540054321e-02,-4.866790175437927246e-01,-8.186475187540054321e-02
8.314961194992065430e-01,-7.410374283790588379e-02,-4.854217469692230225e-01,-7.410374283790588379e-02
8.382759094238281250e-01,-6.680130213499069214e-02,-4.844359159469604492e-01,-6.680130213499069214e-02
8.448359370231628418e-01,-5.993013083934783936e-02,-4.834762215614318848e-01,-5.993013083934783936e-02
8.511794805526733398e-01,-5.347372591495513916e-02,-4.824215471744537354e-01,-5.347372591495513916e-02
8.573098182678222656e-01,-4.742532223463058472e-02,-4.813562929630279541e-01,-4.742532223463058472e-02
8.632308244705200195e-01,-4.175557941198348999e-02,-4.802751839160919189e-01,-4.140715301036834717e-02
8.689463138580322266e-01,-3.643245249986648560e-02,-4.792105257511138916e-01,-3.453870117664337158e-02
8.744604587554931641e-01,-3.143345937132835388e-02,-4.781274795532226562e-01,-2.801227197051048279e-02
8.797776103019714355e-01,-2.674547582864761353e-02,-4.770353436470031738e-01,-2.182097360491752625e-02
8.849021196365356445e-01,-2.236039191484451294e-02,-4.759364426136016846e-01,-1.595436222851276398e-02
8.898386955261230469e-01,-1.825962029397487640e-02,-4.748359620571136475e-01,-1.039712224155664444e-02
8.945918679237365723e-01,-1.442681159824132919e-02,-4.737379550933837891e-01,-5.136159714311361313e-03
8.991664648056030273e-01,-1.084095332771539688e-02,-4.726467728614807129e-01,-1.600570103619247675e-04
9.035672545433044434e-01,-7.479464635252952576e-03,-4.715665876865386963e-01,4.538752604275941849e-03
9.077990651130676270e-01,-4.334224388003349304e-03,-4.705014228820800781e-01,8.972358889877796173e-03
9.118667840957641602e-01,-1.388259930536150932e-03,-4.694552123546600342e-01,1.315766293555498123e-02
9.157752394676208496e-01,1.368367811664938927e-03,-4.684315621852874756e-01,1.710395328700542450e-02
9.195292592048645020e-01,3.960241097956895828e-03,-4.674337208271026611e-01,2.146163582801818848e-02
9.231336712837219238e-01,6.404892075806856155e-03,-4.664643406867980957e-01,2.583253383636474609e-02
9.265933036804199219e-01,8.685834705829620361e-03,-4.655259847640991211e-01,2.999114990234375000e-02
9.299127459526062012e-01,1.081321574747562408e-02,-4.646210372447967529e-01,3.394704312086105347e-02
9.330968260765075684e-01,1.279999874532222748e-02,-4.637517035007476807e-01,3.771009668707847595e-02
9.361500740051269531e-01,1.465622242540121078e-02,-4.629196524620056152e-01,4.129005223512649536e-02
9.390770196914672852e-01,1.639011316001415253e-02,-4.621263444423675537e-01,4.469620808959007263e-02
9.418821334838867188e-01,1.801016554236412048e-02,-4.613727629184722900e-01,4.793734475970268250e-02
9.445697069168090820e-01,1.952564716339111328e-02,-4.606595933437347412e-01,5.102182179689407349e-02
9.471440911293029785e-01,2.094516903162002563e-02,-4.599872827529907227e-01,5.395760759711265564e-02
9.496093988418579102e-01,2.227552607655525208e-02,-4.593558311462402344e-01,5.675218999385833740e-02
9.519696831703186035e-01,2.352626435458660126e-02,-4.587648212909698486e-01,5.941282212734222412e-02
9.542289972305297852e-01,2.469745464622974396e-02,-4.582147896289825439e-01,6.194581463932991028e-02
9.563910961151123047e-01,2.579502202570438385e-02,-4.577043056488037109e-01,6.435798853635787964e-02
9.584597945213317871e-01,2.682530507445335388e-02,-4.572330117225646973e-01,6.665541231632232666e-02
9.604387879371643066e-01,2.779350057244300842e-02,-4.567999839782714844e-01,6.884402036666870117e-02
9.623314738273620605e-01,2.870419062674045563e-02,-4.564042389392852783e-01,7.092936336994171143e-02
9.641414284706115723e-01,2.956152707338333130e-02,-4.560445547103881836e-01,7.291694730520248413e-02
9.658718705177307129e-01,3.036919236183166504e-02,-4.557205140590667725e-01,7.481110095977783203e-02
9.675260782241821289e-01,3.113074973225593567e-02,-4.554302692413330078e-01,7.661726325750350952e-02
9.691071510314941406e-01,3.184922039508819580e-02,-4.551725685596466064e-01,7.833994179964065552e-02
9.706180691719055176e-01,3.252745792269706726e-02,-4.549462795257568359e-01,7.998338341712951660e-02
9.720618128776550293e-01,3.316802904009819031e-02,-4.547501206398010254e-01,8.155171573162078857e-02
9.734410643577575684e-01,3.377325087785720825e-02,-4.545827507972717285e-01,8.304879814386367798e-02
9.747586250305175781e-01,3.434530645608901978e-02,-4.544429779052734375e-01,8.447831869125366211e-02
9.760171175003051758e-01,3.488627448678016663e-02,-4.543295502662658691e-01,8.584378659725189209e-02
9.772189259529113770e-01,3.539813309907913208e-02,-4.542413651943206787e-01,8.714859187602996826e-02
9.783666133880615234e-01,3.588272258639335632e-02,-4.541772305965423584e-01,8.839596062898635864e-02
9.794623851776123047e-01,3.634172677993774414e-02,-4.541360437870025635e-01,8.958897739648818970e-02
9.805085659027099609e-01,3.677669540047645569e-02,-4.541166722774505615e-01,9.073052555322647095e-02
9.815072417259216309e-01,3.718903660774230957e-02,-4.541179835796356201e-01,9.182334691286087036e-02
9.824604988098144531e-01,3.758005425333976746e-02,-4.541389048099517822e-01,9.286999702453613281e-02
9.833703041076660156e-01,3.795094043016433716e-02,-4.541782736778259277e-01,9.387288242578506470e-02
9.842386245727539062e-01,3.830279782414436340e-02,-4.542351067066192627e-01,9.483426809310913086e-02
9.850671887397766113e-01,3.863665834069252014e-02,-4.543083310127258301e-01,9.575629234313964844e-02
9.858578443527221680e-01,3.895347565412521362e-02,-4.543970525264739990e-01,9.664098173379898071e-02
9.866122007369995117e-01,3.925411775708198547e-02,-4.545004069805145264e-01,9.749022871255874634e-02
9.873319268226623535e-01,3.953944146633148193e-02,-4.546172320842742920e-01,9.830585867166519165e-02
9.880185127258300781e-01,3.981023281812667847e-02,-4.547462463378906250e-01,9.908959269523620605e-02
9.886735081672668457e-01,4.006724432110786438e-02,-4.548861086368560791e-01,9.984306991100311279e-02
9.892982840538024902e-01,4.031119123101234436e-02,-4.550367891788482666e-01,1.005678623914718628e-01
9.898942112922668457e-01,4.054278507828712463e-02,-4.551960527896881104e-01,1.012654677033424377e-01
9.904625415802001953e-01,4.076269268989562988e-02,-4.553648829460144043e-01,1.019373461604118347e-01
9.910046458244323730e-01,4.097153991460800171e-02,-4.555430412292480469e-01,1.025848910212516785e-01
9.915215969085693359e-01,4.116990417242050171e-02,-4.557289481163024902e-01,1.032094433903694153e-01
9.920145273208618164e-01,4.135831445455551147e-02,-4.559220373630523682e-01,1.038122475147247314e-01
9.924846291542053223e-01,4.153725877404212952e-02,-4.561223387718200684e-01,1.043944954872131348e-01
9.929328560829162598e-01,4.170719534158706665e-02,-4.563296437263488770e-01,1.049572974443435669e-01
9.933602213859558105e-01,4.186856001615524292e-02,-4.565432667732238770e-01,1.055017039179801941e-01
9.937677383422851562e-01,4.202177748084068298e-02,-4.567625820636749268e-01,1.060287281870841980e-01
9.941562414169311523e-01,4.216723889112472534e-02,-4.569871723651885986e-01,1.065393313765525818e-01
9.945266246795654297e-01,4.230533540248870850e-02,-4.572167098522186279e-01,1.070344373583793640e-01
9.948797821998596191e-01,4.243642091751098633e-02,-4.574508368968963623e-01,1.075149625539779663e-01
9.952163696289062500e-01,4.256084188818931580e-02,-4.576893150806427002e-01,1.079817786812782288e-01
9.955372810363769531e-01,4.267891868948936462e-02,-4.579317867755889893e-01,1.084357500076293945e-01
9.958432316780090332e-01,4.279095306992530823e-02,-4.581779837608337402e-01,1.088777184486389160e-01
9.961348176002502441e-01,4.289723187685012817e-02,-4.584276378154754639e-01,1.093085408210754395e-01
9.964127540588378906e-01,4.299803450703620911e-02,-4.586805701255798340e-01,1.097290590405464172e-01
9.966776967048645020e-01,4.309362918138504028e-02,-4.589365124702453613e-01,1.101401075720787048e-01
9.969302415847778320e-01,4.318427667021751404e-02,-4.591952562332153320e-01,1.105425283312797546e-01
9.971709251403808594e-01,4.327024146914482117e-02,-4.594564139842987061e-01,1.109371185302734375e-01
9.974003434181213379e-01,4.335180297493934631e-02,-4.597194492816925049e-01,1.113245934247970581e-01
9.976189732551574707e-01,4.342924430966377258e-02,-4.599838256835937500e-01,1.117055341601371765e-01
9.978273510932922363e-01,4.350288212299346924e-02,-4.602487683296203613e-01,1.120802834630012512e-01
9.980259537696838379e-01,4.357304424047470093e-02,-4.605134725570678711e-01,1.124488860368728638e-01
9.982151985168457031e-01,4.364006593823432922e-02,-4.607767760753631592e-01,1.128109917044639587e-01
9.983955621719360352e-01,4.370423406362533569e-02,-4.610372483730316162e-01,1.131657958030700684e-01
9.985674619674682617e-01,4.376563429832458496e-02,-4.612933695316314697e-01,1.135121136903762817e-01
9.987313151359558105e-01,4.382393509149551392e-02,-4.615439474582672119e-01,1.138484850525856018e-01
9.988874197006225586e-01,4.387816041707992554e-02,-4.617886245250701904e-01,1.141734495759010315e-01
9.990361928939819336e-01,4.392634704709053040e-02,-4.620291888713836670e-01,1.144857481122016907e-01
9.991779327392578125e-01,4.396542534232139587e-02,-4.622714817523956299e-01,1.147844046354293823e-01
9.993130564689636230e-01,4.399063810706138611e-02,-4.625295996665954590e-01,1.150667816400527954e-01
9.994418025016784668e-01,4.399938881397247314e-02,-4.628266394138336182e-01,1.153255924582481384e-01
9.995644688606262207e-01,4.397706687450408936e-02,-4.632244706153869629e-01,1.155228018760681152e-01
9.996813535690307617e-01,4.396777972579002380e-02,-4.637471437454223633e-01,1.156439185142517090e-01
9.997927546501159668e-01,4.372074082493782043e-02,-4.648821353912353516e-01,1.154621616005897522e-01
9.998988509178161621e-01,4.615358263254165649e-02,-4.624569118022918701e-01,1.178455203771591187e-01
