X,Baseline,Min,Max
1.752594709396362305e-01,-1.847094178199768066e+00,-1.905711293220520020e+00,-4.643409848213195801e-01
1.909159719944000244e-01,-1.734943747520446777e+00,-1.791383862495422363e+00,-4.644349813461303711e-01
2.075083106756210327e-01,-1.628351092338562012e+00,-1.682879447937011719e+00,-4.644975960254669189e-01
2.250339835882186890e-01,-1.526942372322082520e+00,-1.579787611961364746e+00,-4.644705951213836670e-01
2.434810250997543335e-01,-1.430375576019287109e+00,-1.481751680374145508e+00,-4.373425245285034180e-01
2.628273069858551025e-01,-1.338330626487731934e+00,-1.388466000556945801e+00,-4.057439863681793213e-01
2.830398082733154297e-01,-1.250569939613342285e+00,-1.299659729003906250e+00,-3.900194168090820312e-01
3.040743172168731689e-01,-1.166861534118652344e+00,-1.215110659599304199e+00,-3.845870792865753174e-01
3.258751332759857178e-01,-1.087015390396118164e+00,-1.134618520736694336e+00,-3.844498097896575928e-01
3.483752608299255371e-01,-1.010881185531616211e+00,-1.058014750480651855e+00,-3.861616849899291992e-01
3.714968264102935791e-01,-9.382945895195007324e-01,-9.851455688476562500e-01,-3.878614902496337891e-01
3.951519131660461426e-01,-8.691378235816955566e-01,-9.158768653869628906e-01,-3.888645172119140625e-01
4.192436039447784424e-01,-8.032813072204589844e-01,-8.500751256942749023e-01,-3.891423940658569336e-01
4.436675012111663818e-01,-7.406233549118041992e-01,-7.876273989677429199e-01,-3.890746533870697021e-01
4.683133065700531006e-01,-6.810495853424072266e-01,-7.283975481986999512e-01,-3.889418244361877441e-01
4.930667281150817871e-01,-6.244678497314453125e-01,-6.722776293754577637e-01,-3.884207606315612793e-01
5.178116559982299805e-01,-5.707792639732360840e-01,-6.191312074661254883e-01,-3.864197432994842529e-01
5.424322485923767090e-01,-5.199248790740966797e-01,-5.688396692276000977e-01,-3.826134502887725830e-01
5.668149590492248535e-01,-4.718261063098907471e-01,-5.212900042533874512e-01,-3.793508410453796387e-01
5.908507704734802246e-01,-4.264217615127563477e-01,-4.996267855167388916e-01,-3.800790309906005859e-01
6.144368052482604980e-01,-3.837249577045440674e-01,-4.986446499824523926e-01,-3.827731907367706299e-01
6.374782323837280273e-01,-3.436433672904968262e-01,-4.988091289997100830e-01,-3.436433672904968262e-01
6.598895192146301270e-01,-3.062533140182495117e-01,-5.002015233039855957e-01,-3.062533140182495117e-01
6.815953850746154785e-01,-2.715924978256225586e-01,-5.012336969375610352e-01,-2.715924978256225586e-01
7.025316357612609863e-01,-2.395801544189453125e-01,-5.029226541519165039e-01,-2.395801544189453125e-01
7.226455211639404297e-01,-2.102603316307067871e-01,-5.030546188354492188e-01,-2.102603316307067871e-01
7.418956160545349121e-01,-1.835719943046569824e-01,-5.026380419731140137e-01,-1.835719943046569824e-01
7.602518200874328613e-01,-1.593011766672134399e-01,-5.015207529067993164e-01,-1.593011766672134399e-01
7.776946425437927246e-01,-1.373431086540222168e-01,-4.996936023235321045e-01,-1.373431086540222168e-01
7.942146658897399902e-01,-1.178778260946273804e-01,-4.967417716979980469e-01,-1.178778260946273804e-01
8.098117709159851074e-01,-1.010296419262886047e-01,-4.943549335002899170e-01,-1.010296419262886047e-01
8.244937658309936523e-01,-8.630789816379547119e-02,-4.920219480991363525e-01,-8.630789816379547119e-02
8.382759094238281250e-01,-7.326002418994903564e-02,-4.894109964370727539e-01,-7.326002418994903564e-02
8.511794805526733398e-01,-6.172224134206771851e-02,-4.865733087062835693e-01,-5.939490348100662231e-02
8.632308244705200195e-01,-5.143561959266662598e-02,-4.837084114551544189e-01,-4.528190195560455322e-02
8.744604587554931641e-01,-4.232949391007423401e-02,-4.808008074760437012e-01,-3.259738907217979431e-02
8.849021196365356445e-01,-3.442071750760078430e-02,-4.778800308704376221e-01,-2.108623459935188293e-02
8.945918679237365723e-01,-2.750169858336448669e-02,-4.749906361103057861e-01,-1.062227226793766022e-02
9.035672545433044434e-01,-2.125405147671699524e-02,-4.721787571907043457e-01,-1.036194968037307262e-03
9.118667840957641602e-01,-1.562368497252464294e-02,-4.694741070270538330e-01,9.491849690675735474e-03
9.195292592048645020e-01,-1.069702673703432083e-02,-4.669031500816345215e-01,1.905277185142040253e-02
9.265933036804199219e-01,-6.548329256474971771e-03,-4.644883573055267334e-01,2.769557386636734009e-02
9.330968260765075684e-01,-3.131706733256578445e-03,-4.622485041618347168e-01,3.548369556665420532e-02
9.390770196914672852e-01,-3.289386222604662180e-04,-4.601967334747314453e-01,4.249390959739685059e-02
9.445697069168090820e-01,2.004773356020450592e-03,-4.583407938480377197e-01,4.880002140998840332e-02
9.496093988418579102e-01,3.964884672313928604e-03,-4.566827714443206787e-01,5.447652935981750488e-02
9.542289972305297852e-01,5.589023698121309280e-03,-4.552204012870788574e-01,5.959100648760795593e-02
9.584597945213317871e-01,6.974456831812858582e-03,-4.539484083652496338e-01,6.420512497425079346e-02
9.623314738273620605e-01,8.194855414330959320e-03,-4.528585970401763916e-01,6.837541610002517700e-02
9.658718705177307129e-01,9.260495193302631378e-03,-4.519409537315368652e-01,7.215057313442230225e-02
9.691071510314941406e-01,1.019240636378526688e-02,-4.511841535568237305e-01,7.557412236928939819e-02
9.720618128776550293e-01,1.101710367947816849e-02,-4.505757093429565430e-01,7.868386805057525635e-02
9.747586250305175781e-01,1.175825204700231552e-02,-4.501034319400787354e-01,8.151157200336456299e-02
9.772189259529113770e-01,1.243745163083076477e-02,-4.497567415237426758e-01,8.408820629119873047e-02
9.794623851776123047e-01,1.306410972028970718e-02,-4.495257139205932617e-01,8.644279092550277710e-02
9.815072417259216309e-01,1.364627946168184280e-02,-4.494001865386962891e-01,8.859971165657043457e-02
9.833703041076660156e-01,1.418993156403303146e-02,-4.493699669837951660e-01,9.057964384555816650e-02
9.850671887397766113e-01,1.469998806715011597e-02,-4.494255185127258301e-01,9.240057319402694702e-02
9.866122007369995117e-01,1.518140360713005066e-02,-4.495576620101928711e-01,9.407807141542434692e-02
9.880185127258300781e-01,1.563849486410617828e-02,-4.497570097446441650e-01,9.562608599662780762e-02
9.892982840538024902e-01,1.607600413262844086e-02,-4.500118494033813477e-01,9.705770760774612427e-02
9.904625415802001953e-01,1.649837568402290344e-02,-4.503127634525299072e-01,9.838453680276870728e-02
9.915215969085693359e-01,1.690964400768280029e-02,-4.506525099277496338e-01,9.961723536252975464e-02
9.924846291542053223e-01,1.731320843100547791e-02,-4.510285258293151855e-01,1.007655188441276550e-01
9.933602213859558105e-01,1.771189458668231964e-02,-4.514378607273101807e-01,1.018383726477622986e-01
9.941562414169311523e-01,1.810780167579650879e-02,-4.518763720989227295e-01,1.028443202376365662e-01
9.948797821998596191e-01,1.850228756666183472e-02,-4.523389637470245361e-01,1.037915498018264771e-01
9.955372810363769531e-01,1.889617554843425751e-02,-4.528211653232574463e-01,1.046875789761543274e-01
9.961348176002502441e-01,1.929014921188354492e-02,-4.533177316188812256e-01,1.055390387773513794e-01
9.966776967048645020e-01,1.968526840209960938e-02,-4.538216888904571533e-01,1.063516139984130859e-01
9.971709251403808594e-01,2.008313499391078949e-02,-4.543265700340270996e-01,1.071300506591796875e-01
9.976189732551574707e-01,2.048606611788272858e-02,-4.548290967941284180e-01,1.078772246837615967e-01
9.980259537696838379e-01,2.089777216315269470e-02,-4.553324878215789795e-01,1.085917055606842041e-01
9.983955621719360352e-01,2.132329903542995453e-02,-4.558521211147308350e-01,1.092609465122222900e-01
9.987313151359558105e-01,2.177309989929199219e-02,-4.564177095890045166e-01,1.098547503352165222e-01
9.990361928939819336e-01,2.223320864140987396e-02,-4.571115672588348389e-01,1.103014945983886719e-01
9.993130564689636230e-01,2.275067567825317383e-02,-4.579198956489562988e-01,1.106193959712982178e-01
9.995644688606262207e-01,2.262973040342330933e-02,-4.595654308795928955e-01,1.104524508118629456e-01
9.997927546501159668e-01,2.601755037903785706e-02,-4.559227526187896729e-01,1.141550615429878235e-01
