X,Baseline,Min,Max
1.394652599628898315e-06,-3.808884382247924805e+00,-3.828777790069580078e+00,-3.529454231262207031e+00
6.163956186355790123e-06,-3.886383533477783203e+00,-3.907248973846435547e+00,-3.605450391769409180e+00
1.534626971988473088e-05,-3.975344181060791016e+00,-3.996881484985351562e+00,-3.690951108932495117e+00
3.023051613126881421e-05,-4.073706150054931641e+00,-4.095314502716064453e+00,-3.786285161972045898e+00
5.240907921688631177e-05,-4.180545806884765625e+00,-4.202072143554687500e+00,-3.892055034637451172e+00
8.383968088310211897e-05,-4.295203685760498047e+00,-4.316591262817382812e+00,-4.007218837738037109e+00
1.269167696591466665e-04,-4.417121887207031250e+00,-4.438365936279296875e+00,-4.128239631652832031e+00
1.845523947849869728e-04,-4.545512676239013672e+00,-4.566620349884033203e+00,-4.250993728637695312e+00
2.602657186798751354e-04,-4.679084777832031250e+00,-4.700058937072753906e+00,-4.375009536743164062e+00
3.582793287932872772e-04,-4.815914154052734375e+00,-4.836800098419189453e+00,-4.503616809844970703e+00
4.836183506995439529e-04,-4.953410148620605469e+00,-4.974209308624267578e+00,-4.636822223663330078e+00
6.422073347494006157e-04,-5.088232040405273438e+00,-5.108912467956542969e+00,-4.770127296447753906e+00
8.409577421844005585e-04,-5.216299057006835938e+00,-5.236732482910156250e+00,-4.897651195526123047e+00
1.087836571969091892e-03,-5.332807064056396484e+00,-5.352808952331542969e+00,-5.014118194580078125e+00
1.391907921060919762e-03,-5.432336330413818359e+00,-5.451876640319824219e+00,-5.114823818206787109e+00
1.763340784236788750e-03,-5.509383201599121094e+00,-5.528553485870361328e+00,-5.195081233978271484e+00
2.213377738371491432e-03,-5.558903694152832031e+00,-5.577705383300781250e+00,-5.250268936157226562e+00
2.754269633442163467e-03,-5.576910018920898438e+00,-5.595366954803466797e+00,-5.276021003723144531e+00
3.399185370653867722e-03,-5.560804843902587891e+00,-5.578831195831298828e+00,-5.269177436828613281e+00
4.162112250924110413e-03,-5.509881019592285156e+00,-5.527355194091796875e+00,-5.228725910186767578e+00
5.057768896222114563e-03,-5.425172328948974609e+00,-5.441999435424804688e+00,-5.155594348907470703e+00
6.101547274738550186e-03,-5.309523582458496094e+00,-5.325534820556640625e+00,-5.052397251129150391e+00
7.309496868401765823e-03,-5.167177200317382812e+00,-5.182209491729736328e+00,-4.923017024993896484e+00
8.698353543877601624e-03,-5.003057479858398438e+00,-5.017096042633056641e+00,-4.772161960601806641e+00
1.028561685234308243e-02,-4.822444915771484375e+00,-4.835605621337890625e+00,-4.604927539825439453e+00
1.208965852856636047e-02,-4.630595684051513672e+00,-4.642936229705810547e+00,-4.426328182220458984e+00
1.412985753268003464e-02,-4.432294368743896484e+00,-4.443821430206298828e+00,-4.240954399108886719e+00
1.642673276364803314e-02,-4.231629848480224609e+00,-4.242369174957275391e+00,-4.052749633789062500e+00
1.900209486484527588e-02,-4.031932830810546875e+00,-4.041932106018066406e+00,-3.864919900894165039e+00
2.187915891408920288e-02,-3.835792064666748047e+00,-3.845105886459350586e+00,-3.679991483688354492e+00
2.508267015218734741e-02,-3.645117521286010742e+00,-3.653804302215576172e+00,-3.499861955642700195e+00
2.863898128271102905e-02,-3.461229801177978516e+00,-3.469349861145019531e+00,-3.325852155685424805e+00
3.257611393928527832e-02,-3.284975528717041016e+00,-3.292585372924804688e+00,-3.158824205398559570e+00
3.692378848791122437e-02,-3.116825819015502930e+00,-3.123975753784179688e+00,-2.999280691146850586e+00
4.171341657638549805e-02,-2.956964731216430664e+00,-2.963692188262939453e+00,-2.847414255142211914e+00
4.697804152965545654e-02,-2.805354118347167969e+00,-2.811686754226684570e+00,-2.703167200088500977e+00
5.275225266814231873e-02,-2.661795616149902344e+00,-2.667757987976074219e+00,-2.566360712051391602e+00
5.907202512025833130e-02,-2.525980710983276367e+00,-2.531600713729858398e+00,-2.436737298965454102e+00
6.597451120615005493e-02,-2.397535562515258789e+00,-2.402842044830322266e+00,-2.313967227935791016e+00
7.349774986505508423e-02,-2.276047945022583008e+00,-2.281061410903930664e+00,-2.197673320770263672e+00
8.168035000562667847e-02,-2.161077976226806641e+00,-2.165810108184814453e+00,-2.087454557418823242e+00
9.056098759174346924e-02,-2.052167892456054688e+00,-2.056643486022949219e+00,-1.982893466949462891e+00
1.001779511570930481e-01,-1.948869585990905762e+00,-1.953124761581420898e+00,-1.883580803871154785e+00
1.105684861540794373e-01,-1.850764751434326172e+00,-1.854820013046264648e+00,-1.789120316505432129e+00
1.217680871486663818e-01,-1.757452964782714844e+00,-1.761317014694213867e+00,-1.699129462242126465e+00
1.338097155094146729e-01,-1.668549180030822754e+00,-1.672235727310180664e+00,-1.613246798515319824e+00
1.467229425907135010e-01,-1.583696365356445312e+00,-1.587233901023864746e+00,-1.531147718429565430e+00
1.605329364538192749e-01,-1.502575635910034180e+00,-1.505983233451843262e+00,-1.452534914016723633e+00
1.752594709396362305e-01,-1.424895644187927246e+00,-1.428176283836364746e+00,-1.377125740051269531e+00
1.909159719944000244e-01,-1.350387692451477051e+00,-1.353560328483581543e+00,-1.304683208465576172e+00
2.075083106756210327e-01,-1.278835773468017578e+00,-1.281919002532958984e+00,-1.235002636909484863e+00
