X,Baseline,Min,Max
3.483752608299255371e-01,-1.010881066322326660e+00,-1.058002352714538574e+00,-3.861615061759948730e-01
3.714968264102935791e-01,-9.382944703102111816e-01,-9.851334691047668457e-01,-3.878613412380218506e-01
3.951519131660461426e-01,-8.691377043724060059e-01,-9.158650040626525879e-01,-3.888643980026245117e-01
4.192436039447784424e-01,-8.032811880111694336e-01,-8.500635027885437012e-01,-3.891422450542449951e-01
4.436675012111663818e-01,-7.406232357025146484e-01,-7.876159548759460449e-01,-3.890744745731353760e-01
4.683133065700531006e-01,-6.810494661331176758e-01,-7.283862233161926270e-01,-3.889416158199310303e-01
4.930667281150817871e-01,-6.244677305221557617e-01,-6.722664237022399902e-01,-3.884205520153045654e-01
5.178116559982299805e-01,-5.707791447639465332e-01,-6.191201210021972656e-01,-3.864194452762603760e-01
5.424322485923767090e-01,-5.199247598648071289e-01,-5.688286423683166504e-01,-3.826131522655487061e-01
5.668149590492248535e-01,-4.718259572982788086e-01,-5.212790369987487793e-01,-3.793506324291229248e-01
5.908507704734802246e-01,-4.264216125011444092e-01,-4.996294975280761719e-01,-3.800795972347259521e-01
6.144368052482604980e-01,-3.837247788906097412e-01,-4.986473321914672852e-01,-3.827730715274810791e-01
6.374782323837280273e-01,-3.436431884765625000e-01,-4.988115727901458740e-01,-3.436431884765625000e-01
6.598895192146301270e-01,-3.062531352043151855e-01,-5.002036690711975098e-01,-3.062531352043151855e-01
6.815953850746154785e-01,-2.715923190116882324e-01,-5.012354850769042969e-01,-2.715923190116882324e-01
7.025316357612609863e-01,-2.395799607038497925e-01,-5.029240250587463379e-01,-2.395799607038497925e-01
7.226455211639404297e-01,-2.102601379156112671e-01,-5.030556321144104004e-01,-2.102601379156112671e-01
7.418956160545349121e-01,-1.835718005895614624e-01,-5.026386380195617676e-01,-1.835718005895614624e-01
7.602518200874328613e-01,-1.593009829521179199e-01,-5.015208125114440918e-01,-1.593009829521179199e-01
7.776946425437927246e-01,-1.373429000377655029e-01,-4.996931254863739014e-01,-1.373429000377655029e-01
7.942146658897399902e-01,-1.178776398301124573e-01,-4.967410266399383545e-01,-1.178776398301124573e-01
8.098117709159851074e-01,-1.010294631123542786e-01,-4.943538904190063477e-01,-1.010294631123542786e-01
8.244937658309936523e-01,-8.630773425102233887e-02,-4.920204877853393555e-01,-8.630773425102233887e-02
8.382759094238281250e-01,-7.325988262891769409e-02,-4.894090890884399414e-01,-7.325988262891769409e-02
8.511794805526733398e-01,-6.172212585806846619e-02,-4.865711927413940430e-01,-5.938407406210899353e-02
8.632308244705200195e-01,-5.143553018569946289e-02,-4.837061464786529541e-01,-4.527333751320838928e-02
8.744604587554931641e-01,-4.232943430542945862e-02,-4.807984530925750732e-01,-3.259118646383285522e-02
8.849021196365356445e-01,-3.442069143056869507e-02,-4.778775870800018311e-01,-2.108250930905342102e-02
8.945918679237365723e-01,-2.750170417129993439e-02,-4.749881029129028320e-01,-1.062107086181640625e-02
9.035672545433044434e-01,-2.125408500432968140e-02,-4.721761345863342285e-01,-1.031417748890817165e-03
9.118667840957641602e-01,-1.562374457716941833e-02,-4.694714248180389404e-01,9.495917707681655884e-03
9.195292592048645020e-01,-1.069710869342088699e-02,-4.669003784656524658e-01,1.905613392591476440e-02
9.265933036804199219e-01,-6.548432167619466782e-03,-4.644855558872222900e-01,2.769822254776954651e-02
9.330968260765075684e-01,-3.131829900667071342e-03,-4.622456431388854980e-01,3.548566251993179321e-02
9.390770196914672852e-01,-3.290804161224514246e-04,-4.601938128471374512e-01,4.249521344900131226e-02
9.445697069168090820e-01,2.004613168537616730e-03,-4.583378136157989502e-01,4.880068823695182800e-02
9.496093988418579102e-01,3.964708186686038971e-03,-4.566797018051147461e-01,5.447658896446228027e-02
9.542289972305297852e-01,5.588830448687076569e-03,-4.552173018455505371e-01,5.959048122167587280e-02
9.584597945213317871e-01,6.974247749894857407e-03,-4.539452791213989258e-01,6.420404464006423950e-02
9.623314738273620605e-01,8.194630965590476990e-03,-4.528554379940032959e-01,6.837380677461624146e-02
9.658718705177307129e-01,9.260256774723529816e-03,-4.519377648830413818e-01,7.214845716953277588e-02
9.691071510314941406e-01,1.019215304404497147e-02,-4.511809349060058594e-01,7.557152956724166870e-02
9.720618128776550293e-01,1.101683825254440308e-02,-4.505723714828491211e-01,7.868080586194992065e-02
9.747586250305175781e-01,1.175797451287508011e-02,-4.501000344753265381e-01,8.150807023048400879e-02
9.772189259529113770e-01,1.243716292083263397e-02,-4.497532248497009277e-01,8.408427983522415161e-02
9.794623851776123047e-01,1.306381076574325562e-02,-4.495220780372619629e-01,8.643844723701477051e-02
9.815072417259216309e-01,1.364597212523221970e-02,-4.493964314460754395e-01,8.859497308731079102e-02
9.833703041076660156e-01,1.418961677700281143e-02,-4.493661522865295410e-01,9.057451784610748291e-02
9.850671887397766113e-01,1.469966862350702286e-02,-4.494216442108154297e-01,9.239507466554641724e-02
9.866122007369995117e-01,1.518107950687408447e-02,-4.495536983013153076e-01,9.407221525907516479e-02
9.880185127258300781e-01,1.563816890120506287e-02,-4.497530162334442139e-01,9.561987221240997314e-02
9.892982840538024902e-01,1.607567816972732544e-02,-4.500078260898590088e-01,9.705114364624023438e-02
9.904625415802001953e-01,1.649804972112178802e-02,-4.503087103366851807e-01,9.837762266397476196e-02
9.915215969085693359e-01,1.690931804478168488e-02,-4.506484270095825195e-01,9.960997849702835083e-02
9.924846291542053223e-01,1.731288619339466095e-02,-4.510244429111480713e-01,1.007579192519187927e-01
9.933602213859558105e-01,1.771157793700695038e-02,-4.514337480068206787e-01,1.018304303288459778e-01
9.941562414169311523e-01,1.810749061405658722e-02,-4.518722593784332275e-01,1.028360351920127869e-01
9.948797821998596191e-01,1.850198209285736084e-02,-4.523348510265350342e-01,1.037829145789146423e-01
9.955372810363769531e-01,1.889587566256523132e-02,-4.528170526027679443e-01,1.046786084771156311e-01
9.961348176002502441e-01,1.928985677659511566e-02,-4.533136188983917236e-01,1.055297106504440308e-01
9.966776967048645020e-01,1.968498341739177704e-02,-4.538175761699676514e-01,1.063419431447982788e-01
9.971709251403808594e-01,2.008285745978355408e-02,-4.543224871158599854e-01,1.071200296282768250e-01
9.976189732551574707e-01,2.048579603433609009e-02,-4.548250138759613037e-01,1.078668534755706787e-01
9.980259537696838379e-01,2.089750953018665314e-02,-4.553284347057342529e-01,1.085809767246246338e-01
9.983955621719360352e-01,2.132304385304450989e-02,-4.558480978012084961e-01,1.092498525977134705e-01
9.987313151359558105e-01,2.177285216748714447e-02,-4.564137160778045654e-01,1.098432689905166626e-01
9.990361928939819336e-01,2.223296649754047394e-02,-4.571076035499572754e-01,1.102896183729171753e-01
9.993130564689636230e-01,2.275043539702892303e-02,-4.579159319400787354e-01,1.106071248650550842e-01
9.995644688606262207e-01,2.262948639690876007e-02,-4.595615267753601074e-01,1.104397550225257874e-01
9.997927546501159668e-01,2.601731009781360626e-02,-4.559188783168792725e-01,1.141422837972640991e-01
