X,Baseline,Min,Max
1.568526029586791992e-03,-5.518684387207031250e+00,-5.575630664825439453e+00,-5.228280067443847656e+00
1.663570525124669075e-03,-5.536640644073486328e+00,-5.593556880950927734e+00,-5.247051715850830078e+00
1.763340784236788750e-03,-5.552950859069824219e+00,-5.609812259674072266e+00,-5.264291763305664062e+00
1.868018996901810169e-03,-5.567534923553466797e+00,-5.624316692352294922e+00,-5.279919624328613281e+00
1.977790845558047295e-03,-5.580319404602050781e+00,-5.637002468109130859e+00,-5.293854713439941406e+00
2.092845970764756203e-03,-5.591239929199218750e+00,-5.647799491882324219e+00,-5.306036949157714844e+00
2.213377738371491432e-03,-5.600236415863037109e+00,-5.656646728515625000e+00,-5.316431522369384766e+00
2.339583588764071465e-03,-5.607254028320312500e+00,-5.663482666015625000e+00,-5.325009822845458984e+00
2.471664221957325935e-03,-5.612247943878173828e+00,-5.668250083923339844e+00,-5.331718921661376953e+00
2.609823597595095634e-03,-5.615173339843750000e+00,-5.670899391174316406e+00,-5.336483001708984375e+00
2.754269633442163467e-03,-5.615991592407226562e+00,-5.671388149261474609e+00,-5.339234828948974609e+00
2.905213041231036186e-03,-5.614665031433105469e+00,-5.669689178466796875e+00,-5.339920043945312500e+00
3.062868257984519005e-03,-5.611171245574951172e+00,-5.665780544281005859e+00,-5.338515281677246094e+00
3.227452281862497330e-03,-5.605497360229492188e+00,-5.659654140472412109e+00,-5.335003376007080078e+00
3.399185370653867722e-03,-5.597635746002197266e+00,-5.651312828063964844e+00,-5.329375267028808594e+00
3.578290576115250587e-03,-5.587589263916015625e+00,-5.640757083892822266e+00,-5.321630954742431641e+00
3.764993743970990181e-03,-5.575362205505371094e+00,-5.628002643585205078e+00,-5.311773777008056641e+00
3.959523979574441910e-03,-5.560963630676269531e+00,-5.613064765930175781e+00,-5.299818038940429688e+00
4.162112250924110413e-03,-5.544415473937988281e+00,-5.595977783203125000e+00,-5.285782337188720703e+00
4.372993018478155136e-03,-5.525749206542968750e+00,-5.576776981353759766e+00,-5.269692420959472656e+00
4.592402838170528412e-03,-5.505000114440917969e+00,-5.555503845214843750e+00,-5.251581668853759766e+00
4.820580594241619110e-03,-5.482212543487548828e+00,-5.532202720642089844e+00,-5.231490612030029297e+00
5.057768896222114563e-03,-5.457432746887207031e+00,-5.506918907165527344e+00,-5.209463596343994141e+00
5.304211750626564026e-03,-5.430711746215820312e+00,-5.479699134826660156e+00,-5.185550212860107422e+00
5.560155492275953293e-03,-5.402109622955322266e+00,-5.450602054595947266e+00,-5.159805774688720703e+00
5.825849715620279312e-03,-5.371695041656494141e+00,-5.419688224792480469e+00,-5.132291793823242188e+00
6.101547274738550186e-03,-5.339536190032958984e+00,-5.387027263641357422e+00,-5.103071689605712891e+00
6.387501955032348633e-03,-5.305702209472656250e+00,-5.352692127227783203e+00,-5.072213649749755859e+00
6.683971267193555832e-03,-5.270268440246582031e+00,-5.316755294799804688e+00,-5.039790153503417969e+00
6.991215515881776810e-03,-5.233315467834472656e+00,-5.279290676116943359e+00,-5.005875110626220703e+00
7.309496868401765823e-03,-5.194923400878906250e+00,-5.240375995635986328e+00,-4.970545291900634766e+00
7.639080751687288284e-03,-5.155170917510986328e+00,-5.200093269348144531e+00,-4.933877468109130859e+00
7.980235852301120758e-03,-5.114142417907714844e+00,-5.158529281616210938e+00,-4.895952224731445312e+00
8.333235979080200195e-03,-5.071927547454833984e+00,-5.115770816802978516e+00,-4.856850147247314453e+00
8.698353543877601624e-03,-5.028619289398193359e+00,-5.071902751922607422e+00,-4.816649436950683594e+00
9.075867012143135071e-03,-4.984309196472167969e+00,-5.027013778686523438e+00,-4.775435924530029297e+00
9.466057643294334412e-03,-4.939073562622070312e+00,-4.981184482574462891e+00,-4.733289241790771484e+00
9.869211353361606598e-03,-4.892987251281738281e+00,-4.934494495391845703e+00,-4.690283298492431641e+00
1.028561685234308243e-02,-4.846128940582275391e+00,-4.887028694152832031e+00,-4.646498203277587891e+00
1.071556564420461655e-02,-4.798576831817626953e+00,-4.838870525360107422e+00,-4.602011680603027344e+00
1.115935482084751129e-02,-4.750409603118896484e+00,-4.790100574493408203e+00,-4.556899547576904297e+00
1.161728333681821823e-02,-4.701705455780029297e+00,-4.740795612335205078e+00,-4.511236190795898438e+00
