X,Baseline,Min,Max
8.095960879472841043e-08,-3.800487279891967773e+00,-3.879268407821655273e+00,-3.574404239654541016e+00
3.318793062589975307e-07,-3.819345951080322266e+00,-3.894654989242553711e+00,-3.587034463882446289e+00
7.653416673747415189e-07,-3.838617324829101562e+00,-3.905654191970825195e+00,-3.594591140747070312e+00
1.394652599628898315e-06,-3.858321189880371094e+00,-3.918283700942993164e+00,-3.604932546615600586e+00
2.233878831248148344e-06,-3.878491640090942383e+00,-3.932641029357910156e+00,-3.617743730545043945e+00
3.297886223663226701e-06,-3.899132966995239258e+00,-3.948548316955566406e+00,-3.632481813430786133e+00
4.602382432494778186e-06,-3.920244693756103516e+00,-3.965826272964477539e+00,-3.648773431777954102e+00
6.163956186355790123e-06,-3.941824913024902344e+00,-3.984323024749755859e+00,-3.666372060775756836e+00
8.000125490070786327e-06,-3.963874578475952148e+00,-4.003916263580322266e+00,-3.685111045837402344e+00
1.012937900668475777e-05,-3.986396789550781250e+00,-4.024508476257324219e+00,-3.704873085021972656e+00
1.257123221876099706e-05,-4.009394168853759766e+00,-4.046021461486816406e+00,-3.725571155548095703e+00
1.534626971988473088e-05,-4.032869338989257812e+00,-4.068393707275390625e+00,-3.747138500213623047e+00
1.847620296757668257e-05,-4.056827068328857422e+00,-4.091577529907226562e+00,-3.769523859024047852e+00
2.198392030550166965e-05,-4.081267356872558594e+00,-4.115532398223876953e+00,-3.792686223983764648e+00
2.589354880910832435e-05,-4.106192111968994141e+00,-4.140223503112792969e+00,-3.816591024398803711e+00
3.023051613126881421e-05,-4.131606101989746094e+00,-4.165620326995849609e+00,-3.841207742691040039e+00
3.502159961499273777e-05,-4.157513618469238281e+00,-4.191697597503662109e+00,-3.866510152816772461e+00
4.029500269098207355e-05,-4.183915138244628906e+00,-4.218431949615478516e+00,-3.892473697662353516e+00
4.608041490428149700e-05,-4.210806369781494141e+00,-4.245800495147705078e+00,-3.919075727462768555e+00
5.240907921688631177e-05,-4.238179683685302734e+00,-4.273779869079589844e+00,-3.946292161941528320e+00
5.931387204327620566e-05,-4.266027450561523438e+00,-4.302347183227539062e+00,-3.974098443984985352e+00
6.682935782009735703e-05,-4.294343948364257812e+00,-4.331477642059326172e+00,-4.002470493316650391e+00
7.499189086956903338e-05,-4.323125362396240234e+00,-4.361146450042724609e+00,-4.031382560729980469e+00
8.383968088310211897e-05,-4.352363109588623047e+00,-4.391327381134033203e+00,-4.060806274414062500e+00
9.341284749098122120e-05,-4.382048130035400391e+00,-4.421996116638183594e+00,-4.090714454650878906e+00
1.037535475916229188e-04,-4.412172317504882812e+00,-4.453127384185791016e+00,-4.121079444885253906e+00
1.149060481111519039e-04,-4.442720890045166016e+00,-4.484710693359375000e+00,-4.151890754699707031e+00
1.269167696591466665e-04,-4.473681449890136719e+00,-4.516707897186279297e+00,-4.183107376098632812e+00
1.398344320477917790e-04,-4.505041599273681641e+00,-4.549054145812988281e+00,-4.214658260345458984e+00
1.537101343274116516e-04,-4.536788940429687500e+00,-4.581689357757568359e+00,-4.246472835540771484e+00
1.685974275460466743e-04,-4.568907260894775391e+00,-4.614571571350097656e+00,-4.278501510620117188e+00
1.845523947849869728e-04,-4.601373195648193359e+00,-4.647678375244140625e+00,-4.310712337493896484e+00
2.016337675740942359e-04,-4.634158134460449219e+00,-4.681003570556640625e+00,-4.343089103698730469e+00
2.199030859628692269e-04,-4.667231082916259766e+00,-4.714537620544433594e+00,-4.375613212585449219e+00
2.394246257608756423e-04,-4.700564384460449219e+00,-4.748272895812988281e+00,-4.408265113830566406e+00
2.602657186798751354e-04,-4.734127044677734375e+00,-4.782196044921875000e+00,-4.441022872924804688e+00
2.824966795742511749e-04,-4.767885208129882812e+00,-4.816282749176025391e+00,-4.473857402801513672e+00
3.061908937525004148e-04,-4.801804065704345703e+00,-4.850508689880371094e+00,-4.506740570068359375e+00
3.314251080155372620e-04,-4.835843086242675781e+00,-4.884841442108154297e+00,-4.539641380310058594e+00
3.582793287932872772e-04,-4.869960308074951172e+00,-4.919244289398193359e+00,-4.572529792785644531e+00
3.868369967676699162e-04,-4.904114246368408203e+00,-4.953679561614990234e+00,-4.605386257171630859e+00
4.171850741840898991e-04,-4.938258647918701172e+00,-4.988107681274414062e+00,-4.638193607330322266e+00
4.494141030590981245e-04,-4.972345829010009766e+00,-5.022485256195068359e+00,-4.670948028564453125e+00
4.836183506995439529e-04,-5.006321430206298828e+00,-5.056774616241455078e+00,-4.703694343566894531e+00
5.198959261178970337e-04,-5.040120124816894531e+00,-5.090964794158935547e+00,-4.736488819122314453e+00
5.583487218245863914e-04,-5.073679447174072266e+00,-5.125665664672851562e+00,-4.769967555999755859e+00
5.990825593471527100e-04,-5.106934070587158203e+00,-5.159589767456054688e+00,-4.802869319915771484e+00
6.422073347494006157e-04,-5.139817714691162109e+00,-5.192658901214599609e+00,-4.835124969482421875e+00
6.878371350467205048e-04,-5.172262191772460938e+00,-5.225096225738525391e+00,-4.866949558258056641e+00
7.360898889601230621e-04,-5.204194545745849609e+00,-5.256992816925048828e+00,-4.898415565490722656e+00
7.870878907851874828e-04,-5.235542774200439453e+00,-5.288329601287841797e+00,-4.929486274719238281e+00
8.409577421844005585e-04,-5.266229629516601562e+00,-5.319037914276123047e+00,-4.960070610046386719e+00
8.978302939794957638e-04,-5.296178340911865234e+00,-5.349030494689941406e+00,-4.990062236785888672e+00
9.578405297361314297e-04,-5.325313091278076172e+00,-5.378227233886718750e+00,-5.019361495971679688e+00
1.021128031425178051e-03,-5.353546142578125000e+00,-5.406536102294921875e+00,-5.047860622406005859e+00
1.087836571969091892e-03,-5.380789756774902344e+00,-5.433867931365966797e+00,-5.075461864471435547e+00
1.158114057034254074e-03,-5.406955718994140625e+00,-5.460132122039794922e+00,-5.102071285247802734e+00
1.232113339938223362e-03,-5.431959629058837891e+00,-5.485239982604980469e+00,-5.127603530883789062e+00
1.309990882873535156e-03,-5.455716609954833984e+00,-5.509167671203613281e+00,-5.152041435241699219e+00
1.391907921060919762e-03,-5.478144168853759766e+00,-5.533643245697021484e+00,-5.177099227905273438e+00
1.478029880672693253e-03,-5.499159336090087891e+00,-5.554519653320312500e+00,-5.198689937591552734e+00
1.568526029586791992e-03,-5.518684387207031250e+00,-5.573529243469238281e+00,-5.218536853790283203e+00
1.663570525124669075e-03,-5.536640644073486328e+00,-5.591136932373046875e+00,-5.237108707427978516e+00
1.763340784236788750e-03,-5.552950859069824219e+00,-5.607240200042724609e+00,-5.254311561584472656e+00
1.868018996901810169e-03,-5.567534923553466797e+00,-5.621703624725341797e+00,-5.270018577575683594e+00
1.977790845558047295e-03,-5.580319404602050781e+00,-5.634411334991455078e+00,-5.284117698669433594e+00
2.092845970764756203e-03,-5.591239929199218750e+00,-5.645267486572265625e+00,-5.296523571014404297e+00
