TITLE = "SU2 Simulation"
VARIABLES = "Iteration","CL","CD","CSF","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","AoA","Custom_ObjFunc","HeatFlux_Total","HeatFlux_Maximum","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Res_Turb[0]","Res_Turb[1]","Linear_Solver_Iterations","CFL_Number","Time(min)"
ZONE T= "Convergence history"
           0, 1.80754523e+02, 1.85763771e+03, 4.13992906e+03, -3.30882623e-04, 2.66846308e+03, -6.11173844e+04, 1.85763771e+03, 4.13992906e+03, 1.80754523e+02, 9.73034313e-02, 0.00000000e+00, 6.17582057e-322, -1.76068884e-01, 6.70856678e+02, -5.03526268e+00, -2.57023090e+00, -2.84872756e+00, -4.15561558e+00, 4.34802165e-01, -4.0160071084, -0.2323104894, 10.0000000000, 5.0000000000, 0.0029023012
           1, 1.82204533e+02, 1.84219478e+03, 4.17314818e+03, -3.47527980e-04, 2.69707852e+03, -6.17729164e+04, 1.84219478e+03, 4.17314818e+03, 1.82204533e+02, 9.89062259e-02, 0.00000000e+00, 6.17582057e-322, -7.17855856e-02, 2.95176834e+02, -5.11959296e+00, -2.63085840e+00, -2.89296781e+00, -3.72815611e+00, 3.49431582e-01, -4.0174197892, 0.9719361933, 7.0000000000, 4.0040000000, 0.0055521011
           2, 1.72338262e+02, 1.67996446e+03, 3.94718345e+03, -1.97032697e-04, 2.56842398e+03, -5.88263995e+04, 1.67996446e+03, 3.94718345e+03, 1.72338262e+02, 1.02584469e-01, 0.00000000e+00, 6.17582057e-322, -2.64963935e-03, 1.96447247e+02, -5.16632715e+00, -2.66827833e+00, -2.93704507e+00, -3.77904946e+00, 3.01499716e-01, -4.0185305971, 0.9932124289, 8.0000000000, 4.4122407980, 0.0083411336
           3, 1.68093976e+02, 1.53840778e+03, 3.84997902e+03, -5.28916275e-04, 2.53293883e+03, -5.80137453e+04, 1.53840778e+03, 3.84997902e+03, 1.68093976e+02, 1.09264902e-01, 0.00000000e+00, 6.17582057e-322, 2.87879387e-02, 2.61459801e+02, -5.20390574e+00, -2.69727156e+00, -2.97674949e+00, -4.01504092e+00, 2.63247650e-01, -4.0197598221, 0.9782323689, 9.0000000000, 4.6561429458, 0.0112817168
           4, 1.74190116e+02, 1.46460464e+03, 3.98959917e+03, -6.02658648e-04, 2.65956535e+03, -6.09138862e+04, 1.46460464e+03, 3.98959917e+03, 1.74190116e+02, 1.18933200e-01, 0.00000000e+00, 6.17582057e-322, 3.77000661e-02, 3.21572193e+02, -5.23288967e+00, -2.71746264e+00, -3.01170033e+00, -4.09649750e+00, 2.34366956e-01, -4.0210701107, 0.9600663815, 10.0000000000, 4.8620072205, 0.0142154177
           5, 1.88607459e+02, 1.44006197e+03, 4.31979591e+03, -1.07807144e-03, 2.91746042e+03, -6.68204055e+04, 1.44006197e+03, 4.31979591e+03, 1.88607459e+02, 1.30971766e-01, 0.00000000e+00, 6.17582057e-322, 3.76426531e-02, 3.81795648e+02, -5.25470528e+00, -2.72962861e+00, -3.04048498e+00, -4.12367138e+00, 2.13314829e-01, -4.0224531346, 0.9456868128, 10.0000000000, 5.0269847118, 0.0171739817
           6, 2.08211028e+02, 1.43645811e+03, 4.76877172e+03, -1.47389363e-03, 3.25934239e+03, -7.46504698e+04, 1.43645811e+03, 4.76877172e+03, 2.08211028e+02, 1.44947512e-01, 0.00000000e+00, 6.17582057e-322, 3.55550687e-02, 4.47887595e+02, -5.27068090e+00, -2.73544780e+00, -3.06219400e+00, -4.16293993e+00, 1.98540837e-01, -4.0238951587, 0.9359924752, 10.0000000000, 5.1548421183, 0.0201212486
           7, 2.30994392e+02, 1.43798160e+03, 5.29058122e+03, -1.39433333e-03, 3.65449666e+03, -8.37007552e+04, 1.43798160e+03, 5.29058122e+03, 2.30994392e+02, 1.60637933e-01, 0.00000000e+00, 6.17582057e-322, 3.36227047e-02, 5.22784897e+02, -5.28209922e+00, -2.73725151e+00, -3.07766561e+00, -4.17668548e+00, 1.88527366e-01, -4.0253857147, 0.9315469621, 10.0000000000, 5.2505304031, 0.0231290817
