2.999999999999999889e-01,7.258999999999999828e-03
5.000000000000000000e-01,7.708999999999999707e-03
6.999999999999999556e-01,8.028000000000000413e-03
9.000000000000000222e-01,8.968000000000000277e-03
1.100000000000000089e+00,9.662999999999999715e-03
1.300000000000000044e+00,1.020000000000000073e-02
1.500000000000000000e+00,1.123999999999999999e-02
1.699999999999999956e+00,1.166000000000000023e-02
1.899999999999999911e+00,1.231999999999999935e-02
2.100000000000000089e+00,1.299999999999999940e-02
2.299999999999999822e+00,1.369000000000000078e-02
2.500000000000000000e+00,1.369000000000000078e-02
2.700000000000000178e+00,1.345999999999999974e-02
2.899999999999999911e+00,1.231999999999999935e-02
3.100000000000000089e+00,1.187999999999999994e-02
3.160000000000000142e+00,1.020000000000000073e-02
3.379999999999999893e+00,8.354000000000000314e-03
3.600000000000000089e+00,7.242000000000000173e-03
3.810000000000000053e+00,6.320000000000000097e-03
4.030000000000000249e+00,6.288000000000000186e-03
4.250000000000000000e+00,6.447999999999999739e-03
4.469999999999999751e+00,6.592999999999999902e-03
4.697000000000000064e+00,8.702000000000000100e-04
4.692000000000000171e+00,2.024999999999999890e-03
4.681000000000000050e+00,3.769999999999999914e-03
4.655999999999999694e+00,5.212999999999999752e-03
4.599999999999999645e+00,5.867999999999999952e-03
