1.000000000000000056e-01,1.000000000000000048e-04
3.300000000000000155e-01,4.451999999999999794e-04
5.600000000000000533e-01,7.022000000000000464e-04
7.900000000000000355e-01,8.880000000000000089e-04
1.020000000000000018e+00,1.023999999999999954e-03
1.250000000000000000e+00,1.121999999999999950e-03
1.479999999999999982e+00,1.175999999999999962e-03
1.709999999999999964e+00,1.252999999999999991e-03
1.939999999999999947e+00,1.317999999999999944e-03
2.169999999999999929e+00,1.260000000000000052e-03
2.399999999999999911e+00,1.252999999999999991e-03
2.629999999999999893e+00,1.239000000000000084e-03
2.859999999999999876e+00,1.196999999999999930e-03
3.089999999999999858e+00,1.190000000000000085e-03
3.319999999999999840e+00,1.075999999999999917e-03
3.549999999999999822e+00,1.005000000000000034e-03
3.779999999999999805e+00,8.940000000000000464e-04
4.009999999999999787e+00,7.839999999999999747e-04
4.240000000000000213e+00,6.051999999999999654e-04
4.469999999999999751e+00,4.079999999999999968e-04
