3.339999999999999858e+00,3.769999999999999914e-03
3.399999999999999911e+00,4.277000000000000419e-03
3.459999999999999964e+00,4.368999999999999620e-03
3.520000000000000018e+00,3.745000000000000065e-03
3.580000000000000071e+00,2.893999999999999871e-03
3.640000000000000124e+00,2.314000000000000085e-03
3.700000000000000178e+00,1.884000000000000041e-03
3.759999999999999787e+00,1.497999999999999983e-03
3.819999999999999840e+00,1.361999999999999929e-03
3.879999999999999893e+00,1.232000000000000022e-03
3.939999999999999947e+00,1.069000000000000072e-03
4.000000000000000000e+00,1.049999999999999935e-03
4.059999999999999609e+00,1.101999999999999898e-03
4.120000000000000107e+00,1.211000000000000054e-03
4.179999999999999716e+00,1.428999999999999932e-03
4.240000000000000213e+00,1.639999999999999965e-03
4.299999999999999822e+00,1.998000000000000210e-03
4.360000000000000320e+00,2.343000000000000031e-03
4.419999999999999929e+00,2.808999999999999865e-03
4.480000000000000426e+00,3.180999999999999800e-03
