1.000000000000000056e-01,3.648000000000000309e-05
3.300000000000000155e-01,1.512999999999999914e-04
5.600000000000000533e-01,1.959999999999999937e-04
7.900000000000000355e-01,2.310000000000000042e-04
1.020000000000000018e+00,2.592000000000000120e-04
1.250000000000000000e+00,2.821999999999999747e-04
1.479999999999999982e+00,3.133000000000000260e-04
1.709999999999999964e+00,3.203999999999999817e-04
1.939999999999999947e+00,3.385999999999999904e-04
2.169999999999999929e+00,3.423000000000000261e-04
2.399999999999999911e+00,3.496999999999999892e-04
2.629999999999999893e+00,3.203999999999999817e-04
2.859999999999999876e+00,3.423000000000000261e-04
3.089999999999999858e+00,3.168000000000000026e-04
3.319999999999999840e+00,3.027999999999999876e-04
3.549999999999999822e+00,2.821999999999999747e-04
3.779999999999999805e+00,2.623999999999999813e-04
4.009999999999999787e+00,2.310000000000000042e-04
4.240000000000000213e+00,1.849999999999999973e-04
4.469999999999999751e+00,1.440000000000000036e-04
