2.649999999999999911e+00,6.401000000000000006e-04
2.750000000000000000e+00,3.918999999999999741e-03
2.850000000000000089e+00,5.883000000000000208e-03
2.950000000000000178e+00,7.499999999999999722e-03
3.049999999999999822e+00,8.949000000000000357e-03
3.149999999999999911e+00,9.801000000000000684e-03
3.250000000000000000e+00,9.428000000000000616e-03
3.350000000000000089e+00,9.062999999999999876e-03
3.450000000000000178e+00,7.379000000000000142e-03
3.549999999999999822e+00,5.198000000000000363e-03
3.649999999999999911e+00,3.410999999999999970e-03
3.750000000000000000e+00,2.217999999999999920e-03
3.850000000000000089e+00,2.256000000000000193e-03
3.950000000000000178e+00,3.191999999999999959e-03
4.049999999999999822e+00,4.760999999999999607e-03
4.150000000000000355e+00,5.960000000000000020e-03
4.250000000000000000e+00,7.021999999999999596e-03
4.349999999999999645e+00,7.903000000000000302e-03
4.450000000000000178e+00,7.621000000000000170e-03
4.549999999999999822e+00,6.838999999999999593e-03
