3.799999999999999822e+00,-1.680000000000000070e-03
3.830000000000000071e+00,-1.660000000000000017e-03
3.859999999999999876e+00,-1.610000000000000103e-03
3.890000000000000124e+00,-1.529999999999999893e-03
3.919999999999999929e+00,-1.430000000000000064e-03
3.950000000000000178e+00,-1.250000000000000026e-03
3.979999999999999982e+00,-1.219999999999999947e-03
4.009999999999999787e+00,-1.020000000000000073e-03
4.040000000000000036e+00,-8.639999999999999677e-04
4.070000000000000284e+00,-6.790000000000000245e-04
4.099999999999999645e+00,-5.590000000000000351e-04
4.129999999999999893e+00,-4.139999999999999800e-04
4.160000000000000142e+00,-2.329999999999999986e-04
4.190000000000000391e+00,-1.679999999999999907e-04
4.219999999999999751e+00,-3.499999999999999693e-05
4.250000000000000000e+00,1.579999999999999916e-04
4.280000000000000249e+00,2.640000000000000202e-04
4.309999999999999609e+00,4.600000000000000139e-04
4.339999999999999858e+00,5.619999999999999996e-04
4.370000000000000107e+00,8.140000000000000534e-04
