-1.862999999999999901e+01,6.539999999999999807e-03
-1.185999999999999943e+01,6.279999999999999992e-03
-5.080000000000000071e+00,6.020000000000000177e-03
3.390000000000000124e+00,2.040000000000000147e-03
6.780000000000000249e+00,1.270000000000000078e-03
1.355000000000000071e+01,1.389999999999999960e-03
1.694000000000000128e+01,1.449999999999999900e-03
2.032000000000000028e+01,1.420000000000000038e-03
2.371000000000000085e+01,1.219999999999999947e-03
2.710000000000000142e+01,9.740000000000000394e-04
3.048000000000000043e+01,7.829999999999999504e-04
3.386999999999999744e+01,6.599999999999999964e-04
4.064000000000000057e+01,5.280000000000000405e-04
4.742000000000000171e+01,4.479999999999999933e-04
5.418999999999999773e+01,4.049999999999999781e-04
6.096000000000000085e+01,3.879999999999999985e-04
6.773999999999999488e+01,3.759999999999999779e-04
7.451000000000000512e+01,3.849999999999999798e-04
