2.999999999999999889e-01,0.000000000000000000e+00
5.000000000000000000e-01,1.140000000000000041e-02
6.999999999999999556e-01,2.960000000000000131e-02
9.000000000000000222e-01,4.789999999999999813e-02
1.100000000000000089e+00,6.840000000000000246e-02
1.300000000000000044e+00,9.229999999999999316e-02
1.500000000000000000e+00,1.199999999999999956e-01
1.699999999999999956e+00,1.479999999999999927e-01
1.899999999999999911e+00,1.759999999999999898e-01
2.100000000000000089e+00,2.049999999999999878e-01
2.299999999999999822e+00,2.369999999999999885e-01
2.500000000000000000e+00,2.700000000000000178e-01
2.700000000000000178e+00,2.989999999999999880e-01
2.899999999999999911e+00,3.270000000000000129e-01
3.100000000000000089e+00,3.479999999999999760e-01
3.299999999999999822e+00,3.709999999999999964e-01
3.500000000000000000e+00,3.820000000000000062e-01
3.700000000000000178e+00,3.860000000000000098e-01
3.899999999999999911e+00,3.800000000000000044e-01
4.099999999999999645e+00,3.639999999999999902e-01
4.474999999999999645e+00,3.069999999999999951e-01
4.599999999999999645e+00,2.670000000000000151e-01
4.655999999999999694e+00,2.210000000000000020e-01
4.681000000000000050e+00,1.580000000000000016e-01
4.692000000000000171e+00,1.079999999999999988e-01
4.697000000000000064e+00,7.749999999999999944e-02
4.966999999999999638e+00,7.749999999999999944e-02
