6.669999999999999714e-03,1.322999999999999903e-04
8.999999999999999320e-03,1.440000000000000036e-04
1.220000000000000077e-02,2.559999999999999884e-04
1.640000000000000138e-02,6.503000000000000317e-04
2.220000000000000098e-02,1.232000000000000022e-03
2.989999999999999949e-02,2.088000000000000012e-03
4.039999999999999841e-02,2.713999999999999833e-03
5.449999999999999983e-02,3.046999999999999795e-03
7.359999999999999876e-02,3.445999999999999844e-03
9.940000000000000224e-02,3.588000000000000043e-03
1.340000000000000080e-01,3.612000000000000193e-03
1.809999999999999942e-01,3.624000000000000051e-03
2.449999999999999956e-01,3.758000000000000056e-03
3.300000000000000155e-01,3.733000000000000207e-03
4.460000000000000075e-01,3.869000000000000043e-03
6.019999999999999796e-01,3.956000000000000315e-03
8.129999999999999449e-01,4.211999999999999598e-03
1.100000000000000089e+00,4.355999999999999629e-03
1.479999999999999982e+00,4.774999999999999731e-03
2.000000000000000000e+00,4.969999999999999592e-03
1.330000000000000071e+00,4.583000000000000268e-03
1.500000000000000000e+00,4.913999999999999965e-03
1.669999999999999929e+00,5.112000000000000224e-03
1.830000000000000071e+00,4.885999999999999718e-03
2.000000000000000000e+00,5.027000000000000218e-03
2.169999999999999929e+00,4.858000000000000339e-03
2.330000000000000071e+00,4.983999999999999715e-03
2.500000000000000000e+00,5.184000000000000240e-03
2.669999999999999929e+00,4.942000000000000212e-03
2.830000000000000071e+00,4.774999999999999731e-03
3.000000000000000000e+00,4.942000000000000212e-03
3.169999999999999929e+00,4.570000000000000277e-03
3.330000000000000071e+00,4.461999999999999821e-03
3.500000000000000000e+00,4.501999999999999925e-03
3.669999999999999929e+00,4.250999999999999571e-03
3.830000000000000071e+00,4.224999999999999589e-03
4.000000000000000000e+00,4.044999999999999984e-03
4.169999999999999929e+00,4.264000000000000429e-03
4.330000000000000071e+00,3.994000000000000154e-03
4.500000000000000000e+00,3.994000000000000154e-03
