3.250000000000000000e+00,1.340000000000000045e-03
3.319999999999999840e+00,6.512000000000000427e-03
3.390000000000000124e+00,7.867999999999999994e-03
3.450000000000000178e+00,8.463999999999999302e-03
3.520000000000000018e+00,7.797000000000000111e-03
3.589999999999999858e+00,6.432000000000000217e-03
3.660000000000000142e+00,5.098000000000000101e-03
3.729999999999999982e+00,4.121999999999999796e-03
3.799999999999999822e+00,3.410999999999999970e-03
3.870000000000000107e+00,2.776999999999999955e-03
3.930000000000000160e+00,2.134000000000000046e-03
4.000000000000000000e+00,2.015999999999999997e-03
4.070000000000000284e+00,2.380999999999999870e-03
4.139999999999999680e+00,3.214999999999999976e-03
4.209999999999999964e+00,4.224999999999999589e-03
4.280000000000000249e+00,5.270999999999999644e-03
4.339999999999999858e+00,6.415999999999999828e-03
4.410000000000000142e+00,7.603999999999999648e-03
4.480000000000000426e+00,8.798000000000000265e-03
4.549999999999999822e+00,9.390000000000000777e-03
