-1.184999999999999964e+01,5.979999999999999899e-02
-1.016000000000000014e+01,4.859999999999999737e-02
-8.470000000000000639e+00,4.109999999999999765e-02
-6.769999999999999574e+00,3.359999999999999792e-02
-5.080000000000000071e+00,2.369999999999999885e-02
-3.390000000000000124e+00,1.499999999999999944e-02
-1.689999999999999947e+00,0.000000000000000000e+00
1.669999999999999929e+00,3.400000000000000244e-01
3.339999999999999858e+00,4.809999999999999831e-01
5.000000000000000000e+00,5.520000000000000462e-01
6.669999999999999929e+00,5.879999999999999671e-01
8.339999999999999858e+00,6.069999999999999840e-01
1.000999999999999979e+01,6.179999999999999938e-01
1.166999999999999993e+01,6.239999999999999991e-01
1.333999999999999986e+01,6.300000000000000044e-01
1.500999999999999979e+01,6.340000000000000080e-01
1.667999999999999972e+01,6.390000000000000124e-01
1.833999999999999986e+01,6.440000000000000169e-01
2.337999999999999901e+01,6.730000000000000426e-01
2.507000000000000028e+01,6.889999999999999458e-01
2.676000000000000156e+01,7.019999999999999574e-01
2.846000000000000085e+01,7.129999999999999671e-01
3.014999999999999858e+01,7.209999999999999742e-01
3.183999999999999986e+01,7.259999999999999787e-01
3.353999999999999915e+01,7.299999999999999822e-01
3.522999999999999687e+01,7.339999999999999858e-01
3.692000000000000171e+01,7.349999999999999867e-01
3.861999999999999744e+01,7.359999999999999876e-01
4.031000000000000227e+01,7.359999999999999876e-01
4.200000000000000000e+01,7.359999999999999876e-01
4.370000000000000284e+01,7.359999999999999876e-01
4.539000000000000057e+01,7.359999999999999876e-01
4.707999999999999829e+01,7.359999999999999876e-01
