X,Baseline,Min,Max
-3.923235511553985330e-04,-1.220039963722229004e+00,-1.324316382408142090e+00,-8.687691092491149902e-01
3.953724798972614238e-04,-1.224878549575805664e+00,-1.329263448715209961e+00,-8.738120794296264648e-01
1.164853875474348164e-03,-1.230701923370361328e+00,-1.335150718688964844e+00,-8.797306418418884277e-01
1.918351663892000399e-03,-1.237401247024536133e+00,-1.341862082481384277e+00,-8.864026665687561035e-01
2.644944139216217315e-03,-1.244459629058837891e+00,-1.348986864089965820e+00,-8.933440446853637695e-01
3.365920275792120588e-03,-1.251541256904602051e+00,-1.356178760528564453e+00,-9.002740979194641113e-01
4.052261707802960918e-03,-1.258119344711303711e+00,-1.362944841384887695e+00,-9.066920280456542969e-01
4.739028807215930547e-03,-1.263956427574157715e+00,-1.369088888168334961e+00,-9.123725295066833496e-01
5.389823062708132273e-03,-1.269383668899536133e+00,-1.374816417694091797e+00,-9.176523089408874512e-01
6.037592048261567097e-03,-1.274691343307495117e+00,-1.380439400672912598e+00,-9.227834939956665039e-01
6.659178540143194033e-03,-1.280072808265686035e+00,-1.386138796806335449e+00,-9.279553294181823730e-01
7.269288570145287370e-03,-1.285407543182373047e+00,-1.391796827316284180e+00,-9.330335855484008789e-01
7.862456477118790962e-03,-1.290759682655334473e+00,-1.397495865821838379e+00,-9.381015896797180176e-01
8.436451774066072717e-03,-1.296080708503723145e+00,-1.403170108795166016e+00,-9.430883526802062988e-01
9.002076376319192302e-03,-1.301394701004028320e+00,-1.408883690834045410e+00,-9.480435848236083984e-01
9.541560771428781243e-03,-1.306729912757873535e+00,-1.414655327796936035e+00,-9.529556035995483398e-01
1.008046232571487011e-02,-1.312192440032958984e+00,-1.420582771301269531e+00,-9.579501748085021973e-01
1.058688171256814449e-02,-1.317833781242370605e+00,-1.426702618598937988e+00,-9.630633592605590820e-01
1.109340605152774918e-02,-1.323580741882324219e+00,-1.432936072349548340e+00,-9.682359099388122559e-01
1.157503941909489471e-02,-1.329395294189453125e+00,-1.439317941665649414e+00,-9.734338521957397461e-01
1.205052035153564294e-02,-1.334858179092407227e+00,-1.445607185363769531e+00,-9.781782031059265137e-01
1.250874532358129884e-02,-1.340981483459472656e+00,-1.452594161033630371e+00,-9.834567904472351074e-01
1.295368111727013272e-02,-1.348662853240966797e+00,-1.460949063301086426e+00,-9.901363253593444824e-01
1.338871473067437985e-02,-1.357468366622924805e+00,-1.470407962799072266e+00,-9.977919459342956543e-01
1.380568639226502359e-02,-1.366714954376220703e+00,-1.480399489402770996e+00,-1.005790352821350098e+00
1.421995273499833054e-02,-1.375906467437744141e+00,-1.490490078926086426e+00,-1.013667225837707520e+00
1.461115610710379820e-02,-1.386112928390502930e+00,-1.501594185829162598e+00,-1.022365927696228027e+00
1.500371978078159779e-02,-1.395607829093933105e+00,-1.512031435966491699e+00,-1.030161499977111816e+00
1.537471528713238791e-02,-1.400770545005798340e+00,-1.519200682640075684e+00,-1.034168243408203125e+00
1.574426184304433471e-02,-1.406406641006469727e+00,-1.525964498519897461e+00,-1.038488507270812988e+00
1.609936882323978816e-02,-1.410794734954833984e+00,-1.532622814178466797e+00,-1.041631579399108887e+00
1.644873808197171508e-02,-1.408965826034545898e+00,-1.531781673431396484e+00,-1.039584994316101074e+00
1.678934842511130981e-02,-1.406872868537902832e+00,-1.528949618339538574e+00,-1.036414861679077148e+00
1.711896019508854158e-02,-1.392643213272094727e+00,-1.517745733261108398e+00,-1.021059155464172363e+00
1.744632109901837064e-02,-1.393482565879821777e+00,-1.514078378677368164e+00,-1.020580410957336426e+00
1.775880325870910284e-02,-1.283336639404296875e+00,-1.408356189727783203e+00,-9.272662401199340820e-01
1.860692021100734950e-02,-4.829825758934020996e-01,-4.930537343025207520e-01,-3.515078723430633545e-01
1.836598074344889669e-02,-4.930075705051422119e-01,-5.226507186889648438e-01,-3.543329238891601562e-01
1.810800642818538586e-02,-5.129858255386352539e-01,-5.443542003631591797e-01,-3.714418113231658936e-01
1.783618658650625716e-02,-5.173439979553222656e-01,-5.552859902381896973e-01,-3.678136765956878662e-01
1.755803497406272992e-02,-5.081928372383117676e-01,-5.496632456779479980e-01,-3.553179204463958740e-01
1.725151980014546366e-02,-4.911051094532012939e-01,-5.343484282493591309e-01,-3.377639353275299072e-01
1.694245316919664943e-02,-4.631087183952331543e-01,-5.066150426864624023e-01,-3.122456371784210205e-01
1.660660948579890245e-02,-4.245638251304626465e-01,-4.673947393894195557e-01,-2.809746563434600830e-01
1.625772932426152242e-02,-3.824895918369293213e-01,-4.238734245300292969e-01,-2.480640560388565063e-01
1.589675317773150964e-02,-3.411470949649810791e-01,-3.810416460037231445e-01,-2.160599380731582642e-01
1.550851801422544786e-02,-3.009528219699859619e-01,-3.394653201103210449e-01,-1.851940155029296875e-01
1.512033889310625961e-02,-2.629930078983306885e-01,-3.002238273620605469e-01,-1.561929881572723389e-01
1.469868106902036918e-02,-2.258139252662658691e-01,-2.619087696075439453e-01,-1.278694719076156616e-01
1.427129367509086429e-02,-1.902851909399032593e-01,-2.252271771430969238e-01,-1.012815684080123901e-01
1.382533179624597167e-02,-1.547702252864837646e-01,-1.883859634399414062e-01,-7.495636492967605591e-02
1.335487939433665366e-02,-1.211338564753532410e-01,-1.534373462200164795e-01,-5.062840878963470459e-02
1.288548568406303226e-02,-8.866174519062042236e-02,-1.196899265050888062e-01,-2.742105349898338318e-02
1.237034915866945702e-02,-5.600964650511741638e-02,-8.556713908910751343e-02,-4.631254356354475021e-03
1.185527173252022212e-02,-2.550364844501018524e-02,-5.356116220355033875e-02,1.582891494035720825e-02
1.131334388934287713e-02,5.032850429415702820e-03,-2.136150747537612915e-02,3.588155284523963928e-02
1.074961148186115954e-02,3.337124735116958618e-02,8.759032934904098511e-03,5.334885045886039734e-02
1.018115826749958069e-02,6.042787432670593262e-02,3.757669404149055481e-02,6.942519545555114746e-02
9.567363705298571885e-03,8.643499016761779785e-02,5.803894624114036560e-02,8.643499016761779785e-02
8.954556508059052095e-03,1.100614666938781738e-01,7.103807479143142700e-02,1.100614666938781738e-01
8.304848455919739553e-03,1.329411864280700684e-01,8.287059515714645386e-02,1.329411864280700684e-01
7.639067956700888035e-03,1.527474969625473022e-01,9.133135527372360229e-02,1.527474969625473022e-01
6.961222041064070096e-03,1.711225807666778564e-01,9.849964827299118042e-02,1.711225807666778564e-01
6.241930742428129959e-03,1.871936619281768799e-01,1.025317683815956116e-01,1.877463012933731079e-01
5.523846902491227374e-03,2.005514055490493774e-01,1.045110076665878296e-01,2.024795562028884888e-01
4.760233717980739097e-03,2.122724503278732300e-01,1.038599684834480286e-01,2.156883329153060913e-01
3.987393409209386529e-03,2.203722298145294189e-01,9.912581741809844971e-02,2.252868413925170898e-01
3.194198760263116440e-03,2.268103212118148804e-01,9.268678724765777588e-02,2.334128469228744507e-01
2.366610898491590051e-03,2.294949740171432495e-01,8.192807435989379883e-02,2.376723289489746094e-01
1.542629873791721709e-03,2.299985587596893311e-01,6.875663995742797852e-02,2.399885058403015137e-01
6.626226380874995856e-04,2.270872145891189575e-01,5.216761305928230286e-02,2.392196804285049438e-01
-2.159361088907252270e-04,2.207877486944198608e-01,3.214302286505699158e-02,2.342306524515151978e-01
-1.121548776814400121e-03,2.119191139936447144e-01,9.791879914700984955e-03,2.275861948728561401e-01
-2.051879401182189408e-03,1.985945403575897217e-01,-1.683693006634712219e-02,2.162615805864334106e-01
-2.982264539508120565e-03,1.829195171594619751e-01,-4.596824198961257935e-02,2.027433663606643677e-01
-3.962719729435130317e-03,1.630392968654632568e-01,-8.080598711967468262e-02,1.850916445255279541e-01
-4.935004448831993920e-03,1.402694582939147949e-01,-1.176773533225059509e-01,1.645231544971466064e-01
-5.942461115493555268e-03,1.136528328061103821e-01,-1.575222164392471313e-01,1.403627693653106689e-01
-6.959028236356031884e-03,8.298673480749130249e-02,-2.001516819000244141e-01,1.121562570333480835e-01
-7.982546141619754204e-03,4.964408650994300842e-02,-2.455586344003677368e-01,8.131397515535354614e-02
-9.040297284168018199e-03,1.253257691860198975e-02,-2.926072776317596436e-01,4.684357717633247375e-02
-1.008674926256976877e-02,-2.724512293934822083e-02,-3.418664038181304932e-01,9.606533683836460114e-03
-1.116600845424821006e-02,-7.102043181657791138e-02,-3.944081962108612061e-01,-3.149713575839996338e-02
-1.224659737892432564e-02,-1.157295852899551392e-01,-4.454755187034606934e-01,-7.378451526165008545e-02
-1.333021157353920724e-02,-1.627967506647109985e-01,-4.985519647598266602e-01,-1.146707758307456970e-01
-1.443053251315780383e-02,-2.134970426559448242e-01,-5.542856454849243164e-01,-1.559538096189498901e-01
-1.552173688486055414e-02,-2.634837329387664795e-01,-6.066319942474365234e-01,-1.962478458881378174e-01
-1.663455323884732370e-02,-3.144748806953430176e-01,-6.582065820693969727e-01,-2.372904121875762939e-01
-1.773493123980528219e-02,-3.674949407577514648e-01,-7.104247212409973145e-01,-2.796799540519714355e-01
-1.883811441696446598e-02,-4.197460412979125977e-01,-7.586455345153808594e-01,-3.220727741718292236e-01
-1.994339867415521883e-02,-4.707833826541900635e-01,-8.017036318778991699e-01,-3.633098602294921875e-01
-2.103455413613851410e-02,-5.192504525184631348e-01,-8.430110812187194824e-01,-4.021414816379547119e-01
-2.212811432599499570e-02,-5.658428668975830078e-01,-8.787422180175781250e-01,-4.410012066364288330e-01
-2.320636169785221872e-02,-6.108104586601257324e-01,-9.063646197319030762e-01,-4.778152406215667725e-01
-2.427812649397672468e-02,-6.551361083984375000e-01,-9.262033700942993164e-01,-5.140329003334045410e-01
-2.533923100916509602e-02,-6.852858066558837891e-01,-9.357468485832214355e-01,-5.433213114738464355e-01
-2.637892325675722169e-02,-7.111362814903259277e-01,-9.376043677330017090e-01,-5.692399740219116211e-01
-2.740909645020048538e-02,-7.314096093177795410e-01,-9.304261207580566406e-01,-5.881198048591613770e-01
-2.841675283154982204e-02,-7.403131127357482910e-01,-9.105840325355529785e-01,-5.857605338096618652e-01
-2.940347381506758923e-02,-7.430484294891357422e-01,-8.818777203559875488e-01,-5.745461583137512207e-01
-3.036799793757286037e-02,-7.348979115486145020e-01,-8.405377864837646484e-01,-5.508353114128112793e-01
-3.131173135349995390e-02,-7.190296649932861328e-01,-7.898852229118347168e-01,-5.179118514060974121e-01
-3.223537510216105406e-02,-6.924574971199035645e-01,-7.310243844985961914e-01,-4.746181070804595947e-01
-3.313518962792285499e-02,-6.561322212219238281e-01,-7.101514339447021484e-01,-4.243113994598388672e-01
-3.400657130344169471e-02,-6.117439866065979004e-01,-6.816874146461486816e-01,-3.763238787651062012e-01
-3.485106486069034643e-02,-5.597426295280456543e-01,-6.467738151550292969e-01,-3.396894335746765137e-01
-3.566096090513976025e-02,-5.022321343421936035e-01,-6.053518056869506836e-01,-3.152995109558105469e-01
-3.643895558507489335e-02,-4.442181885242462158e-01,-5.779913663864135742e-01,-2.980809211730957031e-01
-3.718265640005240930e-02,-3.932923674583435059e-01,-5.554198026657104492e-01,-2.872131168842315674e-01
-3.788361419603652330e-02,-3.551051616668701172e-01,-5.319249629974365234e-01,-2.817516326904296875e-01
-3.855194105752448447e-02,-3.291105926036834717e-01,-5.061821937561035156e-01,-2.816615402698516846e-01
-3.917319638984730068e-02,-3.109487295150756836e-01,-4.804375469684600830e-01,-2.758653461933135986e-01
-3.975871094467864353e-02,-2.995367050170898438e-01,-4.762009084224700928e-01,-2.736532390117645264e-01
-4.030364673560244554e-02,-2.952370047569274902e-01,-4.801806509494781494e-01,-2.713849842548370361e-01
-4.079522609841119279e-02,-2.871529757976531982e-01,-4.831607341766357422e-01,-2.710093259811401367e-01
-4.124331656900485227e-02,-2.844265103340148926e-01,-4.862429797649383545e-01,-2.718687951564788818e-01
-4.162986230928475417e-02,-2.818660140037536621e-01,-4.885352551937103271e-01,-2.661875486373901367e-01
-4.196733122190187543e-02,-2.805728614330291748e-01,-4.921409189701080322e-01,-2.590993046760559082e-01
-4.224047977762618311e-02,-2.802128493785858154e-01,-4.968206584453582764e-01,-2.549906969070434570e-01
-4.245375060930815098e-02,-2.812497615814208984e-01,-5.019020438194274902e-01,-2.521200478076934814e-01
-4.260343472988913083e-02,-2.826770842075347900e-01,-5.060691833496093750e-01,-2.496779114007949829e-01
-4.268808522683525258e-02,-2.841625809669494629e-01,-5.094123482704162598e-01,-2.478912323713302612e-01
-4.271479400946744109e-02,-2.862943410873413086e-01,-5.117461681365966797e-01,-2.440314888954162598e-01
-4.267017204208498754e-02,-2.882429063320159912e-01,-5.136013031005859375e-01,-2.328871041536331177e-01
-4.257024540942920543e-02,-2.903745770454406738e-01,-5.145227313041687012e-01,-2.234641164541244507e-01
-4.241108503070388502e-02,-2.921069860458374023e-01,-5.093052387237548828e-01,-2.149654477834701538e-01
-4.220566828480434157e-02,-2.937186658382415771e-01,-5.079628825187683105e-01,-2.075119316577911377e-01
-4.193907770729690676e-02,-2.946482002735137939e-01,-5.040115118026733398e-01,-2.017364799976348877e-01
-4.162319836000905743e-02,-2.947323322296142578e-01,-4.998759925365447998e-01,-1.965503543615341187e-01
-4.124873739624440594e-02,-2.925262153148651123e-01,-4.963077604770660400e-01,-1.922835260629653931e-01
-4.080535448614825561e-02,-2.903802096843719482e-01,-4.918027520179748535e-01,-1.887064129114151001e-01
-4.031740667000902056e-02,-2.894492447376251221e-01,-4.902362227439880371e-01,-1.852801293134689331e-01
-3.974976861763834801e-02,-2.878342866897583008e-01,-4.870360195636749268e-01,-1.831445544958114624e-01
-3.914759622752275042e-02,-2.875561416149139404e-01,-4.865042567253112793e-01,-1.804962456226348877e-01
-3.849205110605227048e-02,-2.876514494419097900e-01,-4.859931170940399170e-01,-1.785110384225845337e-01
-3.779947725114467250e-02,-2.866649925708770752e-01,-4.840516448020935059e-01,-1.767519414424896240e-01
-3.711165986645403869e-02,-2.866616547107696533e-01,-4.837628901004791260e-01,-1.748365312814712524e-01
-3.638246485910478362e-02,-2.845670282840728760e-01,-4.810799658298492432e-01,-1.736164838075637817e-01
-3.569470045994355828e-02,-2.839434146881103516e-01,-4.807089567184448242e-01,-1.718640327453613281e-01
-3.498995623651166009e-02,-2.826887071132659912e-01,-4.791105389595031738e-01,-1.707190424203872681e-01
-3.430334121575762119e-02,-2.804122269153594971e-01,-4.739871919155120850e-01,-1.697068810462951660e-01
-3.365193711720097097e-02,-2.767710089683532715e-01,-4.718267917633056641e-01,-1.684049665927886963e-01
-3.298574394222422018e-02,-2.742879688739776611e-01,-4.694589078426361084e-01,-1.677393168210983276e-01
-3.240383647920266202e-02,-2.723520994186401367e-01,-4.683287143707275391e-01,-1.666336208581924438e-01
-3.181322716192813010e-02,-2.699555158615112305e-01,-4.660865962505340576e-01,-1.662567853927612305e-01
-3.127357362070542351e-02,-2.678879201412200928e-01,-4.644770622253417969e-01,-1.656937003135681152e-01
-3.076974237317329358e-02,-2.659004330635070801e-01,-4.628203809261322021e-01,-1.652022153139114380e-01
-3.027740490971300019e-02,-2.633824348449707031e-01,-4.607765674591064453e-01,-1.651555001735687256e-01
-2.986521621110402661e-02,-2.621514201164245605e-01,-4.599647521972656250e-01,-1.647111028432846069e-01
-2.945127287630961571e-02,-2.597811222076416016e-01,-4.588074684143066406e-01,-1.649399995803833008e-01
-2.910585613428111687e-02,-2.588122487068176270e-01,-4.589092433452606201e-01,-1.648868322372436523e-01
-2.878614552563598175e-02,-2.577457726001739502e-01,-4.586614668369293213e-01,-1.651547998189926147e-01
-2.849340658936510770e-02,-2.570194900035858154e-01,-4.588359892368316650e-01,-1.654767692089080811e-01
-2.826622094249829631e-02,-2.578073143959045410e-01,-4.599194824695587158e-01,-1.660688817501068115e-01
-2.803897619638714284e-02,-2.573255896568298340e-01,-4.599834084510803223e-01,-1.667311340570449829e-01
-2.788887430528582193e-02,-2.607114911079406738e-01,-4.632624685764312744e-01,-1.698411554098129272e-01
-2.775114045949159461e-02,-2.599188685417175293e-01,-4.629531502723693848e-01,-1.744862645864486694e-01
-2.765083273860505578e-02,-2.651917636394500732e-01,-4.671641290187835693e-01,-1.760429739952087402e-01
-2.759903938360756814e-02,-1.877420097589492798e-01,-3.947675824165344238e-01,-1.319241672754287720e-01
-2.754065748181854303e-02,-2.809607684612274170e-01,-4.714260101318359375e-01,-1.772467344999313354e-01
-2.759046184155820869e-02,-2.966776490211486816e-01,-5.006806850433349609e-01,-1.996994763612747192e-01
-2.769992790741263033e-02,-2.843834459781646729e-01,-4.900788068771362305e-01,-1.879064738750457764e-01
-2.784627190173585148e-02,-2.814707458019256592e-01,-4.915454685688018799e-01,-1.875548660755157471e-01
-2.801659796183166712e-02,-2.761206328868865967e-01,-4.943875670433044434e-01,-1.871822476387023926e-01
-2.826227148265233330e-02,-2.738729119300842285e-01,-4.991315007209777832e-01,-1.891218423843383789e-01
-2.850891708414716313e-02,-2.589743137359619141e-01,-4.907976388931274414e-01,-1.787653565406799316e-01
-2.884244061272827481e-02,-2.471632063388824463e-01,-4.849771559238433838e-01,-1.723125129938125610e-01
-2.919063298133582965e-02,-2.315221577882766724e-01,-4.728105366230010986e-01,-1.616371124982833862e-01
-2.958719706248402054e-02,-2.127288579940795898e-01,-4.590067863464355469e-01,-1.485237181186676025e-01
-3.003527326774283954e-02,-1.960156857967376709e-01,-4.457483887672424316e-01,-1.366148293018341064e-01
-3.049449069951242972e-02,-1.698461920022964478e-01,-4.228147566318511963e-01,-1.154338121414184570e-01
-3.103795512304264106e-02,-1.455372720956802368e-01,-4.013671875000000000e-01,-9.615693241357803345e-02
-3.158242830953660735e-02,-1.204189807176589966e-01,-3.787555694580078125e-01,-7.112104445695877075e-02
-3.218874783628096481e-02,-9.485132992267608643e-02,-3.552697896957397461e-01,-4.374156519770622253e-02
-3.281918189262143792e-02,-6.991353631019592285e-02,-3.322483897209167480e-01,-1.730410568416118622e-02
-3.347554013817784918e-02,-4.483464732766151428e-02,-3.088927567005157471e-01,9.180463850498199463e-03
-3.417968521754642663e-02,-2.197308652102947235e-02,-2.877044975757598877e-01,3.343421593308448792e-02
-3.488458432175658985e-02,3.778828540816903114e-04,-2.671176493167877197e-01,5.699592083692550659e-02
-3.564621870053414493e-02,2.114098146557807922e-02,-2.483129054307937622e-01,7.895881682634353638e-02
-3.641022927651520191e-02,4.020926356315612793e-02,-2.314355373382568359e-01,9.911835938692092896e-02
-3.719964437594298901e-02,5.709641054272651672e-02,-2.171832621097564697e-01,1.170110031962394714e-01
-3.800649986616631143e-02,7.109281420707702637e-02,-2.062002718448638916e-01,1.319695115089416504e-01
-3.881881286591878227e-02,8.270727843046188354e-02,-1.980614066123962402e-01,1.444046199321746826e-01
-3.965313931523579277e-02,9.233567118644714355e-02,-1.922211796045303345e-01,1.550397127866744995e-01
-4.048764917600076313e-02,1.012421473860740662e-01,-1.883198022842407227e-01,1.645721495151519775e-01
-4.133295178152539273e-02,1.069600209593772888e-01,-1.871329545974731445e-01,1.725728511810302734e-01
-4.218060612939379672e-02,1.119697093963623047e-01,-1.869014650583267212e-01,1.792290061712265015e-01
-4.302918568612188605e-02,1.187993511557579041e-01,-1.853675991296768188e-01,1.869398951530456543e-01
-4.387879642276847070e-02,1.251822710037231445e-01,-1.842344403266906738e-01,1.945417523384094238e-01
-4.472808517042865112e-02,1.286843270063400269e-01,-1.870070844888687134e-01,1.991380751132965088e-01
-4.556859054763676836e-02,1.297128796577453613e-01,-1.924264878034591675e-01,2.013795226812362671e-01
-4.640995592074529524e-02,1.316338628530502319e-01,-1.970084458589553833e-01,2.053868025541305542e-01
-4.728647107890189549e-02,1.349256634712219238e-01,-2.006870508193969727e-01,2.107032388448715210e-01
-4.817966445139252457e-02,1.387549489736557007e-01,-2.037283778190612793e-01,2.163428366184234619e-01
-4.909008219675109475e-02,1.439691185951232910e-01,-2.051585912704467773e-01,2.237548977136611938e-01
-5.003713332198119618e-02,1.490249484777450562e-01,-2.072999626398086548e-01,2.309212833642959595e-01
-5.098577401309357243e-02,1.552806198596954346e-01,-2.084808200597763062e-01,2.389534413814544678e-01
-5.198497105088223380e-02,1.610593497753143311e-01,-2.113915681838989258e-01,2.468430995941162109e-01
-5.298963782562990388e-02,1.674011945724487305e-01,-2.140841782093048096e-01,2.555766701698303223e-01
-5.402601032601404146e-02,1.747672110795974731e-01,-2.163050323724746704e-01,2.652677595615386963e-01
-5.508870033127473420e-02,1.829894185066223145e-01,-2.185431420803070068e-01,2.758709788322448730e-01
-5.616308383529504400e-02,1.940664052963256836e-01,-2.176078557968139648e-01,2.891772687435150146e-01
