X,Baseline,Min,Max
7.691346842559213526e-01,6.701689958572387695e-01,5.234072208404541016e-01,6.746657490730285645e-01
7.661429745363197430e-01,6.725364923477172852e-01,5.246138572692871094e-01,6.746954321861267090e-01
7.631512648167182444e-01,6.741163730621337891e-01,5.254719257354736328e-01,6.765313148498535156e-01
7.601647069208992136e-01,6.744967103004455566e-01,5.261375308036804199e-01,6.793571114540100098e-01
7.571794532842657244e-01,6.761886477470397949e-01,5.255975127220153809e-01,6.809874773025512695e-01
7.542071770265273978e-01,6.760411858558654785e-01,5.252035856246948242e-01,6.822599768638610840e-01
7.512527039066706491e-01,6.757959127426147461e-01,5.258514285087585449e-01,6.836245656013488770e-01
7.483004480274292325e-01,6.763893365859985352e-01,5.284364819526672363e-01,6.843500733375549316e-01
7.453999712378504006e-01,6.781464219093322754e-01,5.282135605812072754e-01,6.844088435173034668e-01
7.424995596612308235e-01,6.781099438667297363e-01,5.286989808082580566e-01,6.851847171783447266e-01
7.396489707854957407e-01,6.781736612319946289e-01,5.289042592048645020e-01,6.857209205627441406e-01
7.368241410286734405e-01,6.785559058189392090e-01,5.294586420059204102e-01,6.856090426445007324e-01
7.340259181592344584e-01,6.789575815200805664e-01,5.300607085227966309e-01,6.857887506484985352e-01
7.312958428322355875e-01,6.791474819183349609e-01,5.299711227416992188e-01,6.860357522964477539e-01
7.285659631441144812e-01,6.791391372680664062e-01,5.301857590675354004e-01,6.864536404609680176e-01
7.259360549225587489e-01,6.792926788330078125e-01,5.302399396896362305e-01,6.865819096565246582e-01
7.233174285429572192e-01,6.792874336242675781e-01,5.302696228027343750e-01,6.865265369415283203e-01
7.207636238448729138e-01,6.793595552444458008e-01,5.302720665931701660e-01,6.866350769996643066e-01
7.182696846434010185e-01,6.793131232261657715e-01,5.302803516387939453e-01,6.865976452827453613e-01
7.157947876260368769e-01,6.793158650398254395e-01,5.302405357360839844e-01,6.866296529769897461e-01
7.134357740373006296e-01,6.792749166488647461e-01,5.302161574363708496e-01,6.866909861564636230e-01
7.110769560874421469e-01,6.792525649070739746e-01,5.301835536956787109e-01,6.867108941078186035e-01
7.088259351592616220e-01,6.792523264884948730e-01,5.301805734634399414e-01,6.867306232452392578e-01
7.066090858217402015e-01,6.792587041854858398e-01,5.301775932312011719e-01,6.867343187332153320e-01
7.044477327125598931e-01,6.792673468589782715e-01,5.301856398582458496e-01,6.867284774780273438e-01
7.023769604038095915e-01,6.792787909507751465e-01,5.301875472068786621e-01,6.867195963859558105e-01
7.003063185209779107e-01,6.792745590209960938e-01,5.302073359489440918e-01,6.867314577102661133e-01
7.003063185209779107e-01,6.792854070663452148e-01,5.301854014396667480e-01,6.867175102233886719e-01
7.003063185209779107e-01,6.793121695518493652e-01,5.302410125732421875e-01,6.867205500602722168e-01
7.003063185209779107e-01,6.793327331542968750e-01,5.302600860595703125e-01,6.867372393608093262e-01
7.003063185209779107e-01,6.793314814567565918e-01,5.302770733833312988e-01,6.867809295654296875e-01
7.003063185209779107e-01,6.792579889297485352e-01,5.302814245223999023e-01,6.868293881416320801e-01
7.003063185209779107e-01,6.791784763336181641e-01,5.302304625511169434e-01,6.868321895599365234e-01
7.003063185209779107e-01,6.791479587554931641e-01,5.301192998886108398e-01,6.867399215698242188e-01
7.003063185209779107e-01,6.789321899414062500e-01,5.300133824348449707e-01,6.866391301155090332e-01
7.003063185209779107e-01,6.790655255317687988e-01,5.297163724899291992e-01,6.866140961647033691e-01
7.003063185209779107e-01,6.787825226783752441e-01,5.296078920364379883e-01,6.864122152328491211e-01
7.003063185209779107e-01,6.790578961372375488e-01,5.294167399406433105e-01,6.865627169609069824e-01
7.003063185209779107e-01,6.782379746437072754e-01,5.293280482292175293e-01,6.861739158630371094e-01
7.003063185209779107e-01,6.799428462982177734e-01,5.289801359176635742e-01,6.876014471054077148e-01
7.003063185209779107e-01,6.795352101325988770e-01,5.326594114303588867e-01,6.868075132369995117e-01
7.003063185209779107e-01,6.686043143272399902e-01,5.198528170585632324e-01,6.766722798347473145e-01
7.003063185209779107e-01,6.684198975563049316e-01,5.154470801353454590e-01,6.757625341415405273e-01
7.003063185209779107e-01,6.440069079399108887e-01,5.042713284492492676e-01,6.440069079399108887e-01
6.978611586130422095e-01,6.847361326217651367e-01,5.336762070655822754e-01,6.848873496055603027e-01
6.954141075292874508e-01,6.666169166564941406e-01,5.165847539901733398e-01,6.675153374671936035e-01
6.927897424092699374e-01,6.756401658058166504e-01,5.224629044532775879e-01,6.798573732376098633e-01
6.901605515302662308e-01,6.660979390144348145e-01,5.106003284454345703e-01,6.695070862770080566e-01
6.873469384024387674e-01,6.654052138328552246e-01,5.076670050621032715e-01,6.698227524757385254e-01
6.845252388676615896e-01,6.618468761444091797e-01,5.010125637054443359e-01,6.672682166099548340e-01
6.815122697233371163e-01,6.588310599327087402e-01,4.958577454090118408e-01,6.644109487533569336e-01
6.784874970333841793e-01,6.555516719818115234e-01,4.900944232940673828e-01,6.613506078720092773e-01
