2.000000000000000000e+00,1.000000000000000056e-01,-3.200000000000000067e-02,-4.599999999999999922e-02,1.882999999999999829e+01,1.316000000000000014e+01,-6.049999999999999822e+00,1.272000000000000064e+01,5.389999999999999680e+00,-4.750000000000000000e+00,-4.240000000000000213e+00
3.000000000000000000e+00,1.499999999999999944e-01,-6.000000000000000125e-03,-5.299999999999999850e-02,2.396999999999999886e+01,1.557000000000000028e+01,-7.110000000000000320e+00,1.424000000000000021e+01,4.299999999999999822e+00,-3.750000000000000000e+00,-3.879999999999999893e+00
4.000000000000000000e+00,2.000000000000000111e-01,2.599999999999999881e-02,-6.300000000000000044e-02,2.658999999999999986e+01,1.823000000000000043e+01,-9.539999999999999147e+00,1.017999999999999972e+01,3.779999999999999805e+00,-4.009999999999999787e+00,-3.060000000000000053e+00
5.000000000000000000e+00,2.999999999999999889e-01,1.170000000000000068e-01,-8.799999999999999489e-02,3.007000000000000028e+01,2.048999999999999844e+01,-1.150000000000000000e+01,-4.629999999999999893e+00,-3.890000000000000124e+00,4.709999999999999964e+00,3.399999999999999911e+00
6.000000000000000000e+00,4.000000000000000222e-01,2.039999999999999869e-01,-9.700000000000000289e-02,2.791000000000000014e+01,1.980999999999999872e+01,-1.049000000000000021e+01,-1.717000000000000171e+01,-8.169999999999999929e+00,9.140000000000000568e+00,6.950000000000000178e+00
7.000000000000000000e+00,5.000000000000000000e-01,2.929999999999999827e-01,-1.029999999999999943e-01,2.508999999999999986e+01,1.730000000000000071e+01,-9.289999999999999147e+00,-1.892000000000000171e+01,-9.769999999999999574e+00,9.890000000000000568e+00,7.639999999999999680e+00
8.000000000000000000e+00,5.999999999999999778e-01,3.750000000000000000e-01,-1.059999999999999970e-01,2.126999999999999957e+01,1.507000000000000028e+01,-8.289999999999999147e+00,-1.334999999999999964e+01,-7.910000000000000142e+00,7.400000000000000355e+00,7.830000000000000071e+00
9.000000000000000000e+00,6.999999999999999556e-01,4.520000000000000129e-01,-1.039999999999999952e-01,1.969999999999999929e+01,1.325999999999999979e+01,-7.330000000000000071e+00,-1.150000000000000000e+01,-7.419999999999999929e+00,6.969999999999999751e+00,7.330000000000000071e+00
1.000000000000000000e+01,8.000000000000000444e-01,5.360000000000000320e-01,-1.029999999999999943e-01,1.676999999999999957e+01,1.057000000000000028e+01,-5.839999999999999858e+00,-9.619999999999999218e+00,-6.419999999999999929e+00,6.070000000000000284e+00,6.209999999999999964e+00
1.100000000000000000e+01,9.000000000000000222e-01,6.099999999999999867e-01,-9.700000000000000289e-02,1.413000000000000078e+01,8.400000000000000355e+00,-4.969999999999999751e+00,-1.074000000000000021e+01,-5.259999999999999787e+00,5.669999999999999929e+00,5.209999999999999964e+00
1.200000000000000000e+01,1.000000000000000000e+00,6.790000000000000480e-01,-9.600000000000000200e-02,1.010999999999999943e+01,6.139999999999999680e+00,-3.069999999999999840e+00,-7.530000000000000249e+00,-3.319999999999999840e+00,3.359999999999999876e+00,3.919999999999999929e+00
1.300000000000000000e+01,1.100000000000000089e+00,7.339999999999999858e-01,-9.500000000000000111e-02,6.790000000000000036e+00,4.049999999999999822e+00,-1.860000000000000098e+00,-4.530000000000000249e+00,-1.760000000000000009e+00,1.929999999999999938e+00,2.049999999999999822e+00
1.400000000000000000e+01,1.149999999999999911e+00,7.530000000000000027e-01,-9.299999999999999933e-02,5.709999999999999964e+00,3.500000000000000000e+00,-1.600000000000000089e+00,-2.919999999999999929e+00,-1.229999999999999982e+00,1.330000000000000071e+00,1.530000000000000027e+00
1.500000000000000000e+01,1.199999999999999956e+00,7.710000000000000187e-01,-9.099999999999999756e-02,4.629999999999999893e+00,2.950000000000000178e+00,-1.330000000000000071e+00,-1.320000000000000062e+00,-6.899999999999999467e-01,7.399999999999999911e-01,1.020000000000000018e+00
1.600000000000000000e+01,1.300000000000000044e+00,8.000000000000000444e-01,-8.999999999999999667e-02,3.600000000000000089e+00,2.120000000000000107e+00,-7.800000000000000266e-01,-4.400000000000000022e-01,-1.700000000000000122e-01,2.200000000000000011e-01,3.499999999999999778e-01
1.700000000000000000e+01,1.399999999999999911e+00,8.259999999999999565e-01,-8.799999999999999489e-02,3.169999999999999929e+00,1.850000000000000089e+00,-6.999999999999999556e-01,-3.800000000000000044e-01,-1.600000000000000033e-01,2.300000000000000100e-01,2.600000000000000089e-01
1.800000000000000000e+01,1.500000000000000000e+00,8.449999999999999734e-01,-8.599999999999999312e-02,2.709999999999999964e+00,1.610000000000000098e+00,-5.999999999999999778e-01,-2.800000000000000266e-01,-1.100000000000000006e-01,1.499999999999999944e-01,1.799999999999999933e-01
1.900000000000000000e+01,1.699999999999999956e+00,8.800000000000000044e-01,-8.200000000000000344e-02,2.129999999999999893e+00,1.250000000000000000e+00,-4.299999999999999933e-01,-2.600000000000000089e-01,-7.000000000000000666e-02,1.199999999999999956e-01,1.000000000000000056e-01
2.000000000000000000e+01,2.000000000000000000e+00,9.260000000000000453e-01,-7.599999999999999811e-02,1.419999999999999929e+00,8.299999999999999600e-01,-2.399999999999999911e-01,-2.700000000000000178e-01,-7.000000000000000666e-02,8.000000000000000167e-02,5.999999999999999778e-02
2.100000000000000000e+01,2.399999999999999911e+00,9.649999999999999689e-01,-6.800000000000000488e-02,6.199999999999999956e-01,4.400000000000000022e-01,-1.000000000000000021e-02,-4.000000000000000083e-02,0.000000000000000000e+00,2.999999999999999889e-02,2.000000000000000042e-02
2.200000000000000000e+01,2.799999999999999822e+00,9.729999999999999760e-01,-5.999999999999999778e-02,4.299999999999999933e-01,3.300000000000000155e-01,2.999999999999999889e-02,2.000000000000000042e-02,2.000000000000000042e-02,1.000000000000000021e-02,1.000000000000000021e-02
2.300000000000000000e+01,3.200000000000000178e+00,9.719999999999999751e-01,-5.399999999999999939e-02,4.000000000000000222e-01,2.899999999999999800e-01,2.999999999999999889e-02,2.000000000000000042e-02,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.400000000000000000e+01,3.600000000000000089e+00,9.729999999999999760e-01,-5.000000000000000278e-02,4.099999999999999756e-01,2.999999999999999889e-01,5.000000000000000278e-02,2.999999999999999889e-02,2.000000000000000042e-02,1.000000000000000021e-02,1.000000000000000021e-02
2.500000000000000000e+01,4.000000000000000000e+00,9.739999999999999769e-01,-4.599999999999999922e-02,3.900000000000000133e-01,2.899999999999999800e-01,4.000000000000000083e-02,2.999999999999999889e-02,2.000000000000000042e-02,1.000000000000000021e-02,1.000000000000000021e-02
2.600000000000000000e+01,5.000000000000000000e+00,9.739999999999999769e-01,-4.000000000000000083e-02,3.900000000000000133e-01,2.800000000000000266e-01,4.000000000000000083e-02,2.999999999999999889e-02,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.700000000000000000e+01,6.000000000000000000e+00,9.749999999999999778e-01,-3.400000000000000244e-02,3.900000000000000133e-01,2.800000000000000266e-01,2.999999999999999889e-02,2.000000000000000042e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.800000000000000000e+01,7.500000000000000000e+00,9.749999999999999778e-01,-2.599999999999999881e-02,4.000000000000000222e-01,3.200000000000000067e-01,4.000000000000000083e-02,2.000000000000000042e-02,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.900000000000000000e+01,8.199999999999999289e+00,8.800000000000000044e-01,-1.799999999999999864e-02,2.709999999999999964e+00,1.909999999999999920e+00,7.299999999999999822e-01,-5.500000000000000444e-01,-2.500000000000000000e-01,-2.200000000000000011e-01,-2.200000000000000011e-01
