2.000000000000000000e+00,1.000000000000000056e-01,-1.769999999999999907e-01,8.000000000000000167e-03,6.360000000000000320e+00,4.209999999999999964e+00,-5.100000000000000089e-01,6.999999999999999556e-01,5.000000000000000000e-01,-3.800000000000000044e-01,-3.699999999999999956e-01
3.000000000000000000e+00,1.499999999999999944e-01,-1.799999999999999933e-01,8.000000000000000167e-03,6.750000000000000000e+00,4.179999999999999716e+00,-6.999999999999999556e-01,9.799999999999999822e-01,4.899999999999999911e-01,-6.099999999999999867e-01,-7.500000000000000000e-01
4.000000000000000000e+00,2.000000000000000111e-01,-1.710000000000000131e-01,1.200000000000000025e-02,7.740000000000000213e+00,4.730000000000000426e+00,-1.199999999999999956e+00,1.750000000000000000e+00,7.199999999999999734e-01,-1.010000000000000009e+00,-1.060000000000000053e+00
5.000000000000000000e+00,2.999999999999999889e-01,-1.409999999999999865e-01,1.600000000000000033e-02,1.016999999999999993e+01,6.309999999999999609e+00,-2.189999999999999947e+00,3.319999999999999840e+00,1.350000000000000089e+00,-1.429999999999999938e+00,-1.919999999999999929e+00
6.000000000000000000e+00,4.000000000000000222e-01,-9.500000000000000111e-02,1.299999999999999940e-02,1.355000000000000071e+01,7.919999999999999929e+00,-3.479999999999999982e+00,4.620000000000000107e+00,1.989999999999999991e+00,-2.680000000000000160e+00,-2.290000000000000036e+00
7.000000000000000000e+00,5.000000000000000000e-01,-1.200000000000000025e-02,2.000000000000000042e-03,1.985000000000000142e+01,1.050000000000000000e+01,-6.120000000000000107e+00,2.600000000000000089e+00,2.100000000000000089e+00,-2.509999999999999787e+00,-2.859999999999999876e+00
8.000000000000000000e+00,5.999999999999999778e-01,9.299999999999999933e-02,-1.499999999999999944e-02,2.103999999999999915e+01,1.242999999999999972e+01,-7.419999999999999929e+00,-6.530000000000000249e+00,-6.600000000000000311e-01,5.200000000000000178e-01,-1.459999999999999964e+00
9.000000000000000000e+00,6.999999999999999556e-01,2.260000000000000064e-01,-3.799999999999999906e-02,1.689999999999999858e+01,1.209999999999999964e+01,-6.940000000000000391e+00,-6.110000000000000320e+00,-1.729999999999999982e+00,1.949999999999999956e+00,-1.100000000000000006e-01
1.000000000000000000e+01,8.000000000000000444e-01,3.410000000000000253e-01,-4.900000000000000189e-02,1.596000000000000085e+01,1.194999999999999929e+01,-6.740000000000000213e+00,-1.489999999999999991e+00,-1.530000000000000027e+00,1.399999999999999911e+00,1.520000000000000018e+00
1.100000000000000000e+01,9.000000000000000222e-01,4.610000000000000209e-01,-5.600000000000000117e-02,1.626000000000000156e+01,1.076999999999999957e+01,-6.400000000000000355e+00,-1.219999999999999973e+00,-2.100000000000000089e+00,1.689999999999999947e+00,2.390000000000000124e+00
1.200000000000000000e+01,1.000000000000000000e+00,5.989999999999999769e-01,-5.600000000000000117e-02,1.474000000000000021e+01,8.359999999999999432e+00,-4.929999999999999716e+00,-5.830000000000000071e+00,-3.339999999999999858e+00,3.240000000000000213e+00,3.029999999999999805e+00
1.300000000000000000e+01,1.100000000000000089e+00,7.069999999999999618e-01,-5.199999999999999761e-02,9.179999999999999716e+00,5.320000000000000284e+00,-2.810000000000000053e+00,-4.700000000000000178e+00,-2.009999999999999787e+00,1.989999999999999991e+00,2.140000000000000124e+00
